attr1,attr2,attr3,attr4,attr5,attr6,attr7,attr8,attr9,attr10,attr11,attr12,attr13,attr14,attr15,attr16,attr17,attr18,attr19,attr20,attr21,attr22,attr23,attr24,attr25,attr26,attr27,attr28,attr29,attr30,attr31,attr32,attr33,attr34,attr35,attr36,attr37,attr38,attr39,attr40,attr41,attr42,attr43,attr44,attr45,attr46,attr47,attr48,attr49,attr50,attr51,attr52,attr53,attr54,attr55,attr56,attr57,attr58,attr59,attr60,attr61,attr62,attr63,attr64,class
0.13145,0.75376,0.60904,6.6628,21.732,-0.10954,0.13301,0.32669,1.7795,0.24624,0.1515,1.2368,0.099323,0.13301,1556.6,0.23448,1.3267,0.13301,0.074748,103.27,0.64502,0.1515,0.073868,0.032569,0.16266,0.23241,8.1949,2.1489,2.7768,0.35298,0.074748,23.923,15.257,2.177,0.1386,1.7795,0.34584,0.86243,0.077885,1.253,0.12869,0.085137,119.34,16.069,0.26107,1.9814,112,0.10777,0.060561,0.95069,0.10755,0.065543,0.86884,3.043,364.32,0.077885,0.53381,0.92584,2.5023,3.5343,22.714,22.06,16.546,6.2787,0
0.053104,0.62328,0.035955,1.1544,0.66922,0,0.065831,0.60443,1.3989,0.37672,0.11741,0.28267,0.14888,0.065831,1092.3,0.33416,1.6044,0.065831,0.047059,5.0793,1.2647,0.11741,0.037961,0.11582,0.20824,0.31373,2.2764,0.049176,2.4724,0.40373,0.083928,66.65,5.4763,2.0463,0.12354,1.3989,0.64128,0.7656,0.088308,0.3129,0.079954,0.083928,51.133,46.054,2.7279,1.0708,5.5712,-0.02503,-0.017893,0.43134,0.23289,0.1826,0.51525,1.0471,10.67,0.088308,0.14096,0.95306,1.0323,71.861,7.9255,60.765,6.0068,1.9133,0
0.037783,0.71093,0.16919,1.2415,-20.686,0.12662,0.045904,0.29373,1.0142,0.20882,0.045904,0.06552,0.038766,0.045904,4519.1,0.080768,1.4066,0.045904,0.030991,61.881,0.87625,0.060145,0.025508,0.15479,0.20882,0.069345,0.41184,1.2994,4.3106,0.46575,0.030991,175.11,2.0845,0.084601,0.060145,1.525,59.944,0.21914,0.040606,0.031948,0.32616,0.040606,208.82,146.94,0.15046,0.88307,62.762,0.048629,0.032831,1.2235,0.7006,0.47974,1.6038,1.6831,3459.4,0.014047,0.18093,0.98595,0.049425,5.8984,2.484,172.65,2.1142,11.376,0
0.0063142,0.66441,-0.077759,0.85171,-116.55,-0.00041007,0.0063142,0.44846,1.0056,0.29796,0.0063142,0.012042,0.039929,0.0063142,4977.5,0.07333,1.5051,0.0063142,0.0051748,76.871,0.87439,0.024822,0.0051748,0.013918,0.29796,0.07333,0.20457,-0.14051,4.0125,0.53097,0.0051748,157.74,2.3139,0.037359,0.024822,1.2885,1.3542,0.438,0.020343,0.11611,0.32491,0.020343,115.38,38.514,0.024571,0.36164,77.304,-0.017585,-0.014412,0.6722,0.52437,0.43217,0.53843,0.79148,-800.22,0.0056033,0.021192,0.9944,0.46999,4.7482,9.4772,156.86,2.327,2.2049,0
0.00020751,0.88785,0.1029,1.1217,-82.408,0,0.00020751,0.12632,1.203,0.11215,0.03542,0.00024548,0.0085896,0.00020751,31362,0.011638,1.1263,0.00020751,0.0001725,111.88,0.50548,0.0279,0.0001725,0.099911,0.099326,0.011638,0.79234,1.9865,3.5909,0.71624,0.027653,259.9,1.4044,1.3371,0.015864,1.203,34.863,0.12877,0.013187,0.035272,0.77828,0.023193,278.65,166.77,0.00056277,0.68552,113.37,0.017775,0.014776,1.068,0.84531,0.71207,2.1652,2.4861,401.16,0.013187,0.0018503,0.99983,0.1482,3.2625,2.1886,256.48,1.4231,23.225,0
0.09273,0.52977,0.07267,1.1686,-12.299,0,0.09273,0.8876,2.3246,0.47023,0.14567,0.21512,0.06671,0.09273,1246.9,0.29272,1.8876,0.09273,0.039891,23.22,0.74865,0.11331,0.039891,0.23733,0.055237,0.29272,2.1402,0.14643,3.9112,0.19745,0.045595,69.498,5.252,4.2733,0.060686,2.3246,7.6479,0.51675,0.026106,0.1642,0.10054,0.048742,67.98,44.76,0.62704,0.82551,23.843,0.050961,0.021923,0.95083,0.43106,0.1904,0.94751,1.0413,592.31,0.026106,0.1972,0.96154,0.098949,15.719,8.1547,67.683,5.3928,4.6841,0
-0.19805,0.86053,-0.033169,0.96068,-126.85,0,-0.19805,0.16207,1.5823,0.13947,-0.11837,-0.23476,-0.078836,-0.19805,-2518,-0.14496,1.1621,-0.19805,-0.12517,122.55,0.62067,-0.14527,-0.12517,-0.088397,-0.10493,-0.14496,-1.823,-0.17499,3.4707,0.52992,-0.082711,179.55,2.0329,1.9929,-0.1327,1.5823,16.506,0.15638,-0.083862,0.042771,-0.39861,-0.091809,178.63,56.083,-0.37281,0.33096,113.06,-0.21858,-0.13814,0.9418,0.84362,0.49191,0.73577,0.82501,-98.041,-0.083862,-1.4201,1.1207,0.12129,2.9785,6.5083,194.6,1.8756,8.3476,0
0.31178,0.26741,0.42931,7.4339,56.934,0,0.31178,2.7396,1.9535,0.73259,0.45628,4.6726,0.19206,0.31178,260.15,1.403,3.7396,0.31178,0.15961,35.85,1.0711,0.43015,0.15961,0.76619,0.71794,1.403,2.9769,0.85187,4.124,0.078294,0.16187,15.984,22.835,5.698,0.42979,1.9535,1.5157,0.93327,0.22001,1.8128,0.01806,0.2202,70.082,34.232,1.625,4.5584,45.963,0.36676,0.18775,1.855,0.066727,0.043793,1.4537,1.8519,5711.9,0.22001,0.42559,0.84253,0.27393,10.181,10.663,12.468,29.276,3.8762,0
0.09453,0.58506,0.34026,1.9743,19.017,0.18803,0.10427,0.66176,1.0449,0.38717,0.10427,0.29855,0.1094,0.10427,1070.1,0.34108,1.7092,0.10427,0.057164,50.904,1.2313,0.079789,0.051824,0.23046,0.38717,0.32443,0.45705,1.0959,4.251,0.11964,0.057164,73.022,4.9985,0.13638,0.079789,1.8719,1.8452,0.62298,0.043742,1.0466,0.10987,0.043742,64.833,13.929,0.3716,1.2459,53.188,-0.015491,-0.0084925,1.1785,0.34925,0.20006,1.247,2.0064,6064.6,0.042947,0.24416,0.95705,0.60906,7.1704,26.204,69.886,5.2228,5.8748,0
0.012221,0.8186,0.26513,1.4009,-38.955,0,0.012221,0.2216,3.0934,0.1814,0.04729,0.018477,0.01262,0.012221,7653.8,0.047689,1.2216,0.012221,0.0039506,67.175,0.97738,0.039231,0.0039506,-0.033148,0.1381,0.047689,1.1187,3.6086,3.5579,0.24693,0.012056,78.962,4.6225,3.7348,0.036047,3.0934,2.2724,0.3386,0.011653,0.1187,0.41313,0.012682,100.06,32.886,0.021466,0.5401,67.967,0.012414,0.0040131,1.1318,0.6614,0.21633,2.469,4.6086,957.99,0.011653,0.067368,0.99611,0.86657,5.4336,11.099,78.041,4.677,42.103,0
0.19476,0.1447,0.22485,2.6636,0.53751,0.17995,0.24193,5.9108,1.9299,0.8553,0.24692,1.79,0.13736,0.24193,199.24,1.832,6.9108,0.24193,0.12536,27.009,1.2092,0.24047,0.10092,0.55862,0.72175,1.506,48.168,0.35133,5.6919,0.074978,0.12536,30.247,12.179,11.375,0.29895,1.9299,22.754,0.86484,0.1549,0.58927,0.018296,0.1246,53.025,26.016,1.3638,1.607,31.667,0.21731,0.1126,2.4879,0.13516,0.08211,1.3364,1.3513,2.6636,0.1549,0,0.84755,0.01116,13.514,14.03,25.562,14.279,3.0155,0
0.0039019,0.34522,0.25319,1.7617,-5.7628,0.12041,0.014434,1.8967,0.98497,0.65478,0.014434,0.043425,0.022275,0.014434,2669.4,0.13674,2.8967,0.014434,0.0068112,48.89,0.82162,-0.01367,0.0018412,0.15913,0.65478,0.10623,-0.063538,0.61094,4.5641,0.056588,0.0068112,56.39,6.4727,-0.039598,-0.01367,2.1892,23.528,0.6676,-0.0064507,0.68757,0.59422,-0.0064507,61.494,12.604,0.013746,0.90773,48.155,-0.046441,-0.021914,1.6963,0.3324,0.15449,1.58,1.6109,9279,-0.015258,0.0059591,1.0153,0.019586,7.4657,28.958,57.251,6.3755,5.1136,0
-0.029858,0.61897,-0.24916,0.36718,-170.98,-0.022057,-0.029858,0.61558,0.75101,0.38103,-0.0055261,-0.075831,0.038743,-0.029858,7764.7,0.047008,1.6156,-0.029858,-0.039756,39.486,0.77317,-0.0077953,-0.039756,-0.043298,0.33358,0.047008,-0.32038,-0.29128,3.1512,0.82084,-0.0073583,188.1,1.9404,1.2343,-0.013004,0.75101,0.28117,0.60626,-0.017315,0.017713,0.4033,-0.01038,66.875,27.389,-0.3675,0.16084,38.814,-0.066749,-0.088879,0.23357,0.39374,0.51535,0.44542,0.70872,-352.91,-0.017314,-0.078361,1.0393,0.59113,9.2437,13.327,191.36,1.9074,0.87794,0
0.14333,0.51917,0.3369,2.0046,-31.487,0,0.14333,0.92614,1.6805,0.48083,0.17541,0.42736,0.11792,0.14333,956.27,0.38169,1.9261,0.14333,0.085288,98.346,0.8832,0.16447,0.085288,0.41956,0.16296,0.38169,5.1266,1.028,4.0853,0.29517,0.10323,80.747,4.5203,2.92,0.16448,1.6805,1.2226,0.66035,0.09788,0.10454,0.078911,0.09787,138.4,40.058,0.31654,0.65446,109.02,0.10963,0.065237,1.2949,0.33537,0.22122,1.4672,2.015,4100.3,0.09788,0.29808,0.91629,0.37336,3.7114,9.1118,72.843,5.0108,5.1278,0
0.021842,0.55782,0.23877,1.6366,-383.56,0,0.021842,0.79269,0.70672,0.44218,0.029185,0.05823,0.17651,0.021842,1632.2,0.22363,1.7927,0.021842,0.030906,234.63,0.98215,0,0.030906,0.17104,0.22867,0.22363,0,0.61835,2.9716,0.78931,0.072568,314.2,1.1617,0.78115,0.034773,0.70672,0.94571,0.61091,0.049203,0.37082,0.18069,0,245.2,10.574,0.048079,0.42541,380.54,-0.1029,-0.14561,1.1005,0.37509,0.86082,1.1451,1.5821,223.66,0.38344,0.049396,0.62695,0.38158,1.5557,34.518,193.72,1.8841,1.8302,0
-0.021193,0.38103,0.29415,2.2568,-116.72,0,-0.021193,1.6245,0.41525,0.61897,-0.0081905,-0.090546,0.013776,-0.021193,24311,0.015014,2.6245,-0.021193,-0.051037,376.85,0.73651,-0.027902,-0.051037,-0.02039,0.58159,0.015014,-2.1459,0.62348,4.1367,0.91641,-0.025324,192.8,1.8931,1.1629,-0.027847,0.41525,0.68763,0.76365,-0.067062,0.003658,-12.845,-0.067194,463.54,86.692,-0.049432,0.42504,353.16,-0.054816,-0.13201,1.3863,0.23406,0.52823,1.312,1.6186,4029.3,-0.067062,-0.034239,1.0486,0.23373,0.96856,4.2103,205.73,1.7741,0.88015,0
0.075595,0.46614,0.22116,1.6607,-52.292,0,0.093317,1.1453,0.96657,0.53386,0.11619,0.27876,0.19657,0.093317,895.48,0.4076,2.1453,0.093317,0.096545,128.03,0.85199,0.11619,0.078209,0.29607,0.4916,0.36958,5.0801,0.49802,4.3743,0.40982,0.11977,130.27,2.8018,2.0121,0.028651,0.96657,15.388,0.54796,0.029642,0.22202,0.072993,0.12021,181.86,53.827,0.22296,0.64783,131.95,0.019506,0.020181,1.1926,0.33475,0.35691,1.2022,1.2339,5235.9,0.029642,0.1416,0.91213,0.026398,2.8508,6.781,126.41,2.8874,2.1766,0
-0.028591,0.84547,-0.25494,0.68861,-132.3,0,-0.031087,0.18277,1.4311,0.15453,-0.021443,-0.037971,0.0078484,-0.031087,27475,0.013285,1.1828,-0.031087,-0.021722,65.945,0.9891,-0.024166,-0.019978,0.14874,0.13184,0.016237,-2.5059,-0.5844,3.9452,0.58697,-0.016569,206.74,1.7655,1.7096,-0.014295,1.4311,32.41,0.16394,-0.0099889,0.0092849,1.5525,-0.016886,141.84,75.899,-0.11057,0.37278,65.293,-0.066485,-0.046456,0.6668,0.8187,0.56641,0.35423,0.37581,-2247,-0.0099889,-0.18502,1.0216,0.06094,5.5349,4.809,208.8,1.7481,3.2806,0
0.032152,0.53566,0.30229,2.1115,4.5591,0.21374,0.043823,0.82243,1.0755,0.44054,0.043823,0.16114,0.078534,0.043823,1883.1,0.19382,1.8668,0.043823,0.033148,74.694,0.86532,0.063685,0.024321,0.27308,0.44054,0.17204,0.51809,0.70999,4.6562,0.38426,0.033148,80.752,4.52,0.11889,0.063685,1.3379,1.1516,0.70425,0.048172,0.16401,0.14238,0.048172,146.23,71.534,0.11885,1.1167,80.333,0.0036826,0.0027856,1.072,0.27195,0.22124,1.0347,1.6541,13696,0.070198,0.072984,0.9298,0.5986,4.8866,5.1025,75.084,4.8612,3.1051,0
0.11142,0.2935,0.36475,2.301,-20.888,0.32102,0.13573,2.3739,1.109,0.69675,0.13573,0.48411,0.10081,0.13573,626.01,0.58306,3.4071,0.13573,0.079957,93.584,0.95537,0.1577,0.065634,0.40012,0.69675,0.50022,1.0303,1.0279,4.5871,0.17034,0.079957,66.856,5.4595,0.53732,0.1577,1.7274,15.988,0.70988,0.092899,0.073519,0.049971,0.092899,134.28,40.695,0.25599,0.74857,103.79,0.12231,0.072048,2.198,0.28038,0.18317,1.9634,2.0004,14098,0.098297,0.15991,0.9017,0.018841,3.9002,8.9692,60.284,6.0547,4.7837,0
0.060322,0.72631,-0.23729,0.30218,-379.61,0,0.067788,0.37682,0.39399,0.27369,0.11581,0.19935,0.2818,0.067788,2387.8,0.15286,1.3768,0.067788,0.17206,47.476,0.96175,0.11374,0.15311,0.13761,0.2366,0.14258,2.3687,-0.26446,4.0743,1.8228,0.29394,388.82,0.93873,0.43949,0.074782,0.39399,0.13335,0.65994,0.18981,0.031256,0.15423,0.2887,85.347,37.87,1.1771,0.15147,58.599,0.070506,0.17896,0.14147,0.34004,1.0653,0.30503,0.73552,-2815.3,0.18981,0.2204,0.84421,1.4113,7.6881,9.6381,315.02,1.1586,0.4391,0
-0.20744,0.90158,-0.33274,0.56327,-95.018,0,-0.20744,0.10917,1.4286,0.098424,-0.15222,-0.27227,-0.074571,-0.20744,-3088.9,-0.11817,1.1092,-0.20744,-0.1452,14.863,0.60474,-0.15317,-0.1452,-0.15825,0.069227,-0.11817,-2.7737,-0.58288,3.3607,0.62024,-0.10847,174.96,2.0862,1.763,-0.16081,1.4286,6.8813,0.15233,-0.11256,0.022899,-0.57502,-0.10721,105.19,90.322,-3.5658,0.48691,13.359,-0.25407,-0.17784,0.476,0.76189,0.47934,0.17242,0.26685,-763.57,-0.11256,-2.1076,1.1439,0.54774,24.558,4.0411,194.65,1.8751,2.5026,0
0.31614,0.48145,0.55417,5.4186,24.482,0,0.31614,1.077,2.5568,0.51855,0.44731,2.5207,0.18079,0.31614,380.17,0.9601,2.077,0.31614,0.12365,62.9,0.96137,0,0.12365,0.39102,0.40332,0.9601,0,1.7295,3.6374,0.18133,0.27346,25.549,14.286,3.7215,0.0064173,2.5568,0.67122,0.87458,0.0025099,0.15531,0.10985,0,94.235,31.336,0.71753,1.9055,89.757,-0.1461,-0.057142,1.4115,0.12542,0.069998,1.6183,2.7295,2404.6,0.29922,0.60968,0.78178,0.68661,5.8029,11.648,17.904,20.386,7.9796,0
0.23725,0.88197,-0.19941,0.69803,-39.513,0,0.23725,0.13382,2.8557,0.11803,0.36773,0.35926,0.099309,0.23725,1135.1,0.32155,1.1338,0.23725,0.083079,10.504,0.654,0.32971,0.083079,1.056,-0.06831,0.32155,2.5268,-0.36995,3.2068,0.28431,0.094186,91.74,3.9786,2.979,0.22827,2.8557,1.7094,0.33962,0.079936,0.10867,0.078178,0.11546,49.746,39.243,2.887,0.57359,11.416,0.28336,0.099227,0.52265,0.66038,0.25134,0.21896,0.63005,-321.05,0.079936,2.0101,0.92081,1.8775,34.749,9.3011,84.407,4.3243,5.2978,0
0.037918,0.68679,0.10779,1.211,-50.613,0,0.047133,0.45605,2.1101,0.31321,0.1074,0.092248,0.034298,0.047133,3463.8,0.10537,1.456,0.047133,0.022337,67.386,0.84657,0.068836,0.01797,0.19502,0.15878,0.091958,1.1422,0.28271,4.6576,0.31999,0.029115,91.754,3.978,2.9595,0.077544,2.1101,2.3605,0.41029,0.036749,0.023513,0.24335,0.032623,104.95,37.562,0.097335,0.44851,69.957,0.043598,0.020662,0.90089,0.51094,0.25138,0.82148,1.0761,4899.2,0.036749,0.12106,0.97815,0.30996,5.4165,9.7172,88.382,4.1298,5.5343,0
0.10816,0.32032,0.32569,2.1947,6.0536,0.2893,0.1428,1.7294,1.0908,0.55396,0.1428,0.52383,0.099559,0.1428,575.86,0.63383,3.1219,0.1428,0.070026,35.461,1.1983,0.17427,0.053038,0.3696,0.55396,0.52568,0.9322,0.81079,4.3412,0.08405,0.070026,53.226,6.8575,0.54405,0.17427,2.0705,8.3886,0.60166,0.085456,0.90259,0.044909,0.085456,63.046,27.585,0.54593,1.4679,38.682,0.11405,0.055924,1.8678,0.27262,0.14583,1.3791,1.4978,7144.7,0.08328,0.19525,0.91672,0.086117,10.293,13.232,48.794,7.4805,5.0767,0
0.047346,0.54216,-0.026046,0.94952,-101.87,-0.18965,0.042944,0.78295,1.0877,0.42448,0.042944,0.083224,0.10128,0.042944,1699.8,0.21473,1.8445,0.042944,0.037361,79.497,0.96935,0.08533,0.041191,-0.19749,0.42448,0.22285,0.80749,-0.051067,4.0704,0.46891,0.037361,178.23,2.0479,0.15739,0.08533,1.1561,9.1645,0.45063,0.074236,0.0097355,0.11224,0.074236,153.99,74.494,0.18912,0.46436,86.472,0.011859,0.010317,0.90373,0.51601,0.48831,0.83226,0.88353,-306.26,0.080657,0.11154,0.91934,0.061595,4.5914,4.8997,163.86,2.2276,2.2537,0
0.013797,0.51516,0.25989,1.5452,-52.175,-0.0061795,0.013797,0.94113,1.4529,0.48484,0.019,0.02894,0.030192,0.013797,4286.5,0.085151,1.9411,0.013797,0.009496,99.566,1.0137,0,0.009496,0.078291,0.41783,0.085151,0,0.98681,3.8729,0.34387,0.021759,171.76,2.1251,1.9666,0.0034388,1.4529,81.624,0.489,0.0023668,0.045304,0.57108,0,179.63,80.066,0.034812,0.71382,142.79,-0.03007,-0.020696,1.4299,0.47674,0.47056,1.8409,1.8567,1939.4,0.3027,0.028457,0.70098,0.0085991,3.6659,4.5588,119.77,3.0476,5.5166,0
-0.20057,0.67181,-0.10097,0.792,-128.98,-0.0056469,-0.24415,0.48851,0.72545,0.32819,-0.20626,-0.50296,-0.20875,-0.24415,-1619.2,-0.22542,1.4885,-0.24415,-0.33655,94.875,0.4114,-0.2317,-0.27648,0.12343,0.19309,-0.16055,-6.1145,-0.16403,4.0454,0.91152,-0.29125,182.08,2.0046,1.4485,-0.24766,0.72545,1.0872,0.50836,-0.34138,0.075057,-0.16112,-0.31939,175.1,80.23,-1.0637,0.40355,70.729,-0.32441,-0.44719,0.57227,0.48543,0.49885,0.53317,0.82588,-1121.1,-0.34138,-0.61115,1.3055,0.54901,3.8472,4.5494,244.24,1.4944,1.1786,0
0.11728,0.98304,-0.07167,0.91981,-88.994,-0.23696,0.11728,0.01725,1.7002,0.016957,0.16012,0.13121,0.13251,0.11728,1592.7,0.22917,1.0172,0.11728,0.068979,59.629,0.41081,0.16012,0.068979,-0.11969,-0.17051,0.22917,3.7372,-0.40287,3.001,0.52854,0.09037,204.57,1.7843,1.6222,0.10545,1.7002,6.0978,0.10623,0.062025,0.11472,0.12221,0.09418,154.48,94.85,0.42223,0.60905,63.572,0.052116,0.030653,0.83628,0.89377,0.56046,0.09532,0.59713,-71.842,0.062025,6.916,0.93338,5.2644,6.1212,3.8482,191.88,1.9022,9.5571,0
0.095105,0.58724,0.65009,3.807,51.615,-0.029316,0.12361,0.70288,2.8918,0.41276,0.1393,0.53371,0.061005,0.12361,1215,0.30042,1.7029,0.12361,0.042743,32.983,0.83628,0.13926,0.032887,0.11621,0.35743,0.25188,8.8764,5.4947,2.956,0.15196,0.043631,30.666,11.902,4.6941,0.13529,2.8918,1.7444,0.7684,0.046783,0.64302,0.10191,0.048157,92.487,59.504,0.36394,2.6786,34.602,0.086453,0.029896,1.5014,0.2316,0.084018,3.4888,6.4947,587.48,0.046783,0.23041,0.95732,0.86162,11.066,6.134,29.232,12.486,24.443,0
-0.25767,0.31929,0.048335,1.1847,-2.4941,0,-0.25767,2.1319,1.6246,0.68071,-0.2467,-0.9848,-0.022985,-0.25767,-3121,-0.11695,3.1319,-0.25767,-0.15861,13.239,0.68847,-0.24537,-0.15861,-0.34115,0.60919,-0.11695,-22.37,0.070049,2.8445,0.18252,-0.15135,50.712,7.1975,5.8981,-0.25862,1.6246,4.3554,0.73835,-0.15919,0.090554,-0.42512,-0.15103,64.321,51.082,-4.3727,0.95952,11.421,-0.4657,-0.28665,0.97085,0.26165,0.13894,0.98651,1.07,33.791,-0.15919,-0.37854,1.1573,0.084681,27.569,7.1454,58.785,6.2091,2.3544,0
0.11898,0.15644,0.54819,6.3924,164.41,0,0.15287,5.3923,1.2804,0.84356,0.15707,1.5037,0.16355,0.15287,272.67,1.3386,6.3923,0.15287,0.11939,6.9666,0.47255,0.11958,0.092925,0.75333,0.84155,1.122,28.455,1.5656,4.4045,-0.23965,0.12204,31.834,11.466,7.4509,0.1148,1.2804,17.181,0.87996,0.089661,4.7267,0.029608,0.093394,48.27,41.304,4.8686,6.152,7.6527,0.063041,0.049234,4.154,0.10166,0.087216,2.4091,2.5131,13913,0.089661,0.14105,0.88461,0.043153,52.393,8.837,28.98,12.595,3.6567,0
0.12883,0.88056,0.067109,1.1939,-28.885,0,0.12883,0.13564,1.3299,0.11944,0.14195,0.37216,0.11681,0.12883,2069,0.17642,1.1356,0.12883,0.096875,43.432,0.77413,0.14002,0.096875,0.41438,0,0.17642,10.674,0.11438,3.8599,0.65414,0.10518,105.28,3.4671,1.363,0.12966,1.3299,0.47726,0.65382,0.097498,0.039489,0.17626,0.10529,109.68,66.246,0.81414,0.73674,48.124,0.1135,0.085349,0.46934,0.34618,0.28843,0.20358,1.1144,486,0.097498,1.0786,0.90444,4.474,8.404,5.5097,95.011,3.8416,2.2667,0
0.011949,0.59752,0.14563,1.3267,-75.012,0,0.011949,0.67359,1.3759,0.40248,0.076146,0.026808,0.060742,0.011949,2609.6,0.13987,1.6736,0.011949,0.0086849,85.573,0.74098,0,0.0086849,0.077481,0.25382,0.13987,0,0.35639,3.8278,0.41491,0.021077,165.44,2.2063,1.6458,0.0071042,1.3759,2.3987,0.51454,0.0051634,0.089071,0.27808,0,146.35,60.775,0.037044,0.60304,119.72,-0.071625,-0.052057,0.98971,0.44574,0.45325,0.98495,1.2592,979.66,0.28525,0.029689,0.76171,0.27842,4.2654,6.0058,118.25,3.0868,3.3671,0
0.082371,0.51422,0.18155,2.3445,8.3922,0.29765,0.082371,0.9288,1.0946,0.47761,0.082371,0.61001,0.13538,0.082371,1160.3,0.31457,1.9447,0.082371,0.068938,48.189,0.91886,0.10888,0.068938,0.29765,0.47761,0.31457,0.99745,0.26565,4.7881,0.42046,0.068938,45.153,8.0837,0.21173,0.10888,1.2042,0.41888,0.8568,0.091122,0.089224,0.089797,0.091122,93.029,44.84,0.52216,1.1763,52.749,0.029487,0.024679,0.61566,0.13503,0.12371,0.69886,1.2537,11146,0.086451,0.17246,0.91355,0.79393,7.5743,8.1401,41.249,8.8487,1.7483,0
0.15149,0.20044,0.47167,6.6868,86.803,0,0.18581,3.9889,1.125,0.79956,0.19666,2.2403,0.17557,0.18581,370.42,0.98537,4.9889,0.18581,0.16517,79.5,0.90457,0.19532,0.13466,0.53467,0.79229,0.81416,17.995,1.059,3.8379,0.10515,0.17027,32.597,11.197,4.6332,0.19627,1.125,2.67,0.9155,0.17447,1.0571,0.032274,0.17362,151.5,71.995,0.61826,3.7325,96.302,0.18362,0.16322,2.7669,0.082941,0.089308,1.7952,2.0555,3247.6,0.17447,0.18947,0.83529,0.14501,4.5912,5.0698,26.91,13.564,2.5258,0
-0.39838,0.80983,-0.21915,0.65904,-210.44,0,-0.39838,0.23483,0.30508,0.19017,-0.34553,-0.61982,-1.1896,-0.39838,-814.47,-0.44815,1.2348,-0.39838,-1.3058,183.3,0.191,-0.36734,-1.3058,-0.29444,0.087031,-0.44815,-6.9498,-0.38019,2.6855,2.6477,-1.271,348.87,1.0462,0.83037,-0.36738,0.30508,2.8293,0.28573,-1.2042,0.0032094,-0.081337,-1.2041,504.32,321.02,-2.6002,0.42067,83.16,-0.4028,-1.3203,0.52307,0.64274,0.9558,0.32992,0.49572,-106.24,-1.2042,-2.0949,2.2123,0.50252,1.9912,1.137,768.98,0.47466,0.52928,0
-0.036351,0.61764,0.13025,1.6654,-28.578,0,-0.036351,0.61908,1.0083,0.38236,-0.016389,-0.1857,0.12254,-0.036351,1824.4,0.20006,1.6191,-0.036351,-0.03605,72.328,0.93277,-0.016847,-0.03605,0.038268,0.36851,0.20006,-0.84398,0.19325,4.1593,0.6053,-0.020789,66.224,5.5116,1.7468,-0.070536,1.0083,0.72472,0.55648,-0.069953,0.054533,0.1439,-0.016708,114.14,41.812,-0.18192,0.64463,67.6,-0.17676,-0.1753,0.52782,0.19575,0.18144,0.56731,0.82564,1879.5,-0.069953,-0.095068,1.0336,0.45536,5.0464,8.7295,70.857,5.1512,1.4961,0
0.068133,0.067815,0.30206,5.5449,92.147,0.30552,0.085273,13.746,1.1141,0.93218,0.085273,1.283,0.18967,0.085273,180.81,2.0187,14.746,0.085273,0.11814,74.375,0.68994,0.078032,0.094394,0.38237,0.93218,1.766,1.2044,0.47835,4.3758,-0.0063458,0.11814,37.443,9.7483,1.1507,0.078032,0.73727,163.65,0.93354,0.10811,1.1249,0.017195,0.10811,148.55,74.177,0.46324,3.332,82.859,0.026406,0.036583,5.4343,0.066462,0.10258,1.4762,1.4783,7176.5,0.10239,0.073089,0.89761,0.0014517,4.9076,4.9206,33.609,10.86,1.143,0
0.052316,0.16502,0.43525,4.072,162.77,0.2988,0.065952,5.0601,0.9211,0.83498,0.072283,0.4655,0.12505,0.065952,522.92,0.698,6.0601,0.065952,0.071602,16.482,0.67012,0.066369,0.056797,0.62632,0.62233,0.61536,10.483,1.0288,4.1917,-0.10953,0.072026,59.979,6.0855,5.2249,0.058914,0.9211,405.67,0.8363,0.06396,2.0608,0.047584,0.072054,112.91,96.432,1.2578,3.7785,17.609,0.017141,0.018609,3.4962,0.14168,0.16433,1.9736,1.9767,6768.4,0.06396,0.062655,0.93063,0.0015804,22.145,3.785,56.143,6.5013,2.1772,0
0.00043027,0.47103,0.097565,1.605,-19.648,0.14361,0.0084822,1.1136,1.0032,0.52453,0.0084822,0.052598,0.15012,0.0084822,2364.3,0.15438,2.123,0.0084822,0.01751,88.671,0.83655,0.029833,0.00088823,0.18294,0.52453,0.13729,0.61784,0.13164,4.8891,0.86264,0.01751,121.9,2.9942,0.063337,0.029833,0.52475,0.45567,0.8343,0.061587,0.34653,0.16462,0.061587,152.92,64.247,0.0036563,0.87527,88.955,-0.034402,-0.071018,0.5495,0.16126,0.33398,0.70771,1.1256,7557.6,0.0032006,0.00082029,0.9968,0.59055,4.1164,5.6812,121.51,3.0038,0.65358,0
-0.47082,1.2135,0.66336,3.5118,7.3689,-0.53932,-0.47082,-0.17591,1.1862,-0.21347,-0.40805,-1.7827,-0.35621,-0.47082,-1048.2,-0.34821,0.82409,-0.47082,-0.39692,193.87,0.78197,-0.42459,-0.39692,-0.76047,-1.0101,-0.34821,-6.7642,9.1457,3.034,0.94657,-0.344,60.749,6.0084,1.3077,-0.40063,1.1862,0.31327,0.7359,-0.33775,0.3501,-0.10749,-0.35794,256.94,63.063,-0.74727,1.1261,144.93,-0.47288,-0.39865,0.76431,0.2641,0.16643,-2.943,10.146,717.42,-0.33775,2.2056,1.3873,-4.4474,1.8827,5.7879,81.266,4.4914,16.354,0
