id,Node,Utilised,'Packet,Full_Bandwidth,Average_Delay_Time_Per_Sec,Percentage_Of_Lost_Pcaket_Rate,Percentage_Of_Lost_Byte_Rate,Packet,of,Lost_Bandwidth,Packet.1,Packet_Transmitted,Packet_Received,Packet_lost,Transmitted_Byte,Received_Byte,10-Run-AVG-Drop-Rate,10-Run-AVG-Bandwith-Use,10-Run-Delay,NodeStatus,Flood,Class
789,3,46.6238561,0.52930445,900,0.00064755,52.927986350000005,52.9304467,0.47069554999999996,41592.9736875,32352.412437500003,1440,81276,43525.0,41939.3,117037440,52356296.0,0.4324762499999999,0.44659265,0.00062995,NB,0.36838035,Block
790,9,46.6238561,0.46112315,800,0.00113065,46.10986045,46.1123209,0.53887685,41592.9736875,32352.412437500003,1440,72228,43525.0,30238.9,104008320,52356296.0,0.31748325,0.5149445500000001,0.00062995,P NB,0.08501085,NB-No Block
791,3,46.6238561,0.66566705,800,0.00064755,66.56423815,66.5666983,0.33433294999999996,41592.9736875,32352.412437500003,1440,72228,21121.0,47789.5,104008320,52356296.0,0.54746925,0.30988885,0.00062995,NB,0.31170644999999997,NB-Wait
792,9,46.6238561,0.46112315,800,0.00113065,46.10986045,46.1123209,0.53887685,41592.9736875,32352.412437500003,1440,72228,36057.0,36089.1,104008320,52356296.0,0.37497974999999995,0.44659265,0.00062995,P NB,0.08501085,NB-No Block
793,3,46.6238561,0.52930445,700,0.00064755,52.927986350000005,52.9304467,0.47069554999999996,41592.9736875,32352.412437500003,1440,63284,28589.0,30238.9,91128960,52356296.0,0.37497974999999995,0.44659265,0.00062995,P NB,0.14168475,NB-Wait
794,9,46.6238561,0.39294185,800,0.00064755,39.29173455,39.294195099999996,0.60705815,41592.9736875,32352.412437500003,1440,72228,43525.0,30238.9,104008320,52356296.0,0.25998674999999993,0.5149445500000001,0.00062995,B,0.02833695,NB-No Block
795,3,46.6238561,0.52930445,600,0.00064755,52.927986350000005,52.9304467,0.47069554999999996,41592.9736875,32352.412437500003,1440,54184,21121.0,30238.9,78024960,52356296.0,0.37497974999999995,0.37824074999999996,0.00062995,P NB,0.14168475,NB-Wait
796,9,46.6238561,0.32476055,800,0.00064755,32.47360865,32.4760693,0.67523945,41592.9736875,32352.412437500003,1440,72228,50993.0,24388.699999999997,104008320,52356296.0,0.25998674999999993,0.6516483499999999,0.00062995,B,0.02833695,NB-No Block
797,3,46.6238561,0.52930445,500,0.00064755,52.927986350000005,52.9304467,0.47069554999999996,41592.9736875,32352.412437500003,1440,45188,21121.0,24388.699999999997,65070720,52356296.0,0.37497974999999995,0.44659265,0.00062995,P NB,0.14168475,NB-Wait
798,9,46.6238561,0.25657925,800,0.00064755,25.65548275,25.6579435,0.74342075,41592.9736875,32352.412437500003,1440,72228,50993.0,18538.5,104008320,52356296.0,0.14499374999999998,0.72000025,0.00062995,B,0.02833695,NB-No Block
799,3,46.6238561,0.66566705,400,0.00064755,66.56423815,66.5666983,0.33433294999999996,41592.9736875,32352.412437500003,1440,36140,13653.0,24388.699999999997,52041600,52356296.0,0.54746925,0.30988885,0.00062995,NB,0.31170644999999997,NB-Wait
800,9,46.6238561,0.18839794999999998,800,0.00064755,18.83735685,18.839817699999998,0.81160205,41592.9736875,32352.412437500003,1440,72228,58461.0,12688.3,104008320,52356296.0,0.14499374999999998,0.7883521499999999,0.00062995,B,0.02833695,NB-No Block
801,3,46.6238561,0.52930445,300,0.0016137500000000002,52.927986350000005,52.9304467,0.47069554999999996,41592.9736875,32352.412437500003,1440,27092,13653.0,12688.3,39012480,52356296.0,0.37497974999999995,0.37824074999999996,0.00062995,P NB,0.08501085,NB-Wait
802,9,46.6238561,0.12021664999999998,800,0.00064755,12.01923095,12.0216919,0.87978335,41592.9736875,32352.412437500003,1440,72228,58461.0,12688.3,104008320,52356296.0,0.08749725,0.85670405,0.00062995,B,0.02833695,No Block
803,3,46.6238561,0.59748575,200,0.00064755,59.74611225,59.748572499999995,0.40251424999999996,41592.9736875,32352.412437500003,1440,18096,6185.0,12688.3,26058240,52356296.0,0.4324762499999999,0.37824074999999996,0.00062995,NB,0.25503255,NB-No Block
804,9,46.6238561,0.12021664999999998,800,0.00064755,12.01923095,12.0216919,0.87978335,41592.9736875,32352.412437500003,1440,72228,65929.0,6838.1,104008320,52356296.0,0.08749725,0.85670405,0.00062995,B,0.02833695,No Block
805,3,46.6238561,0.59748575,100,0.00064755,59.74611225,59.748572499999995,0.40251424999999996,41592.9736875,32352.412437500003,1440,9048,65929.0,6838.1,13029120,52356296.0,0.4324762499999999,0.30988885,0.00062995,NB,0.31170644999999997,NB-No Block
806,3,46.6238561,0.59748575,500,0.00064755,59.74611225,59.748572499999995,0.40251424999999996,207854.66343749996,290833.50193749997,1440,45188,13653.0,30238.9,65070720,52356296.0,0.4324762499999999,0.30988885,0.00062995,NB,0.42505424999999997,Block
807,3,46.6238561,0.39294185,1000,0.00064755,39.29173455,39.294195099999996,0.60705815,41592.9736875,32352.412437500003,1440,90324,58461.0,36089.1,130066560,52356296.0,0.25998674999999993,0.6516483499999999,0.00062995,B,0.02833695,NB-No Block
808,9,46.6238561,0.46112315,900,0.00064755,46.10986045,46.1123209,0.53887685,41592.9736875,32352.412437500003,1440,81276,43525.0,36089.1,117037440,52356296.0,0.37497974999999995,0.44659265,0.00062995,P NB,0.14168475,NB-Wait
809,3,46.6238561,0.66566705,900,0.00113065,66.56423815,66.5666983,0.33433294999999996,41592.9736875,32352.412437500003,1440,81276,28589.0,53639.7,117037440,52356296.0,0.48997274999999996,0.30988885,0.00062995,NB,0.36838035,Block
810,9,46.6238561,0.52930445,900,0.00113065,52.927986350000005,52.9304467,0.47069554999999996,41592.9736875,32352.412437500003,1440,81276,43525.0,41939.3,117037440,52356296.0,0.37497974999999995,0.44659265,0.00062995,P NB,0.08501085,NB-No Block
811,3,46.6238561,0.59748575,800,0.00064755,59.74611225,59.748572499999995,0.40251424999999996,41592.9736875,32352.412437500003,1440,72228,28589.0,41939.3,104008320,52356296.0,0.48997274999999996,0.37824074999999996,0.00062995,NB,0.31170644999999997,NB-Wait
812,9,46.6238561,0.46112315,900,0.00064755,46.10986045,46.1123209,0.53887685,41592.9736875,32352.412437500003,1440,81276,43525.0,36089.1,117037440,52356296.0,0.31748325,0.5149445500000001,0.00062995,P NB,0.08501085,NB-No Block
813,3,46.6238561,0.59748575,700,0.00064755,59.74611225,59.748572499999995,0.40251424999999996,290985.50831249997,420074.04668749997,1440,63284,28589.0,36089.1,91128960,52356296.0,0.4324762499999999,0.37824074999999996,0.00062995,NB,0.25503255,NB-Wait
814,9,46.6238561,0.32476055,900,0.00064755,32.47360865,32.4760693,0.67523945,41592.9736875,32352.412437500003,1440,81276,50993.0,30238.9,117037440,52356296.0,0.25998674999999993,0.6516483499999999,0.00062995,B,0.02833695,NB-No Block
815,3,46.6238561,0.66566705,600,0.00064755,66.56423815,66.5666983,0.33433294999999996,207854.66343749996,355453.7743125,1440,54184,21121.0,36089.1,78024960,52356296.0,0.54746925,0.30988885,0.00107985,NB,0.48172815,Block
816,9,46.6238561,0.32476055,900,0.00064755,32.47360865,32.4760693,0.67523945,41592.9736875,32352.412437500003,1440,81276,58461.0,24388.699999999997,117037440,52356296.0,0.25998674999999993,0.6516483499999999,0.00107985,B,0.02833695,NB-No Block
817,3,46.6238561,0.59748575,500,0.00064755,59.74611225,59.748572499999995,0.40251424999999996,41592.9736875,32352.412437500003,1440,45188,21121.0,30238.9,65070720,52356296.0,0.4324762499999999,0.37824074999999996,0.00107985,NB,0.31170644999999997,NB-Wait
818,9,46.6238561,0.25657925,900,0.00064755,25.65548275,25.6579435,0.74342075,41592.9736875,32352.412437500003,1440,81276,58461.0,24388.699999999997,117037440,52356296.0,0.20249024999999998,0.72000025,0.00107985,B,0.02833695,NB-No Block
819,3,46.6238561,0.59748575,400,0.00064755,59.74611225,59.748572499999995,0.40251424999999996,41592.9736875,32352.412437500003,1440,36140,13653.0,24388.699999999997,52041600,52356296.0,0.4324762499999999,0.37824074999999996,0.00107985,NB,0.31170644999999997,NB-Wait
820,9,46.6238561,0.18839794999999998,900,0.00064755,18.83735685,18.839817699999998,0.81160205,41592.9736875,32352.412437500003,1440,81276,65929.0,12688.3,117037440,52356296.0,0.14499374999999998,0.7883521499999999,0.00107985,B,0.02833695,No Block
821,3,46.6238561,0.66566705,300,0.00209685,66.56423815,66.5666983,0.33433294999999996,41592.9736875,32352.412437500003,1440,27092,6185.0,18538.5,39012480,52356296.0,0.48997274999999996,0.30988885,0.00107985,NB,0.42505424999999997,Block
822,9,46.6238561,0.12021664999999998,900,0.00064755,12.01923095,12.0216919,0.87978335,41592.9736875,32352.412437500003,1440,81276,65929.0,12688.3,117037440,52356296.0,0.08749725,0.85670405,0.00107985,B,0.02833695,No Block
823,3,46.6238561,0.66566705,200,0.00257995,66.56423815,66.5666983,0.33433294999999996,41592.9736875,32352.412437500003,1440,18096,6185.0,12688.3,26058240,52356296.0,0.48997274999999996,0.30988885,0.00062995,NB,0.31170644999999997,NB-No Block
824,3,46.6238561,0.59748575,100,0.00064755,59.74611225,59.748572499999995,0.40251424999999996,41592.9736875,32352.412437500003,1440,9048,6185.0,6838.1,13029120,52356296.0,0.4324762499999999,0.37824074999999996,0.00062995,NB,0.42505424999999997,Block
825,3,46.6238561,0.66566705,100,0.00064755,66.56423815,66.5666983,0.33433294999999996,41592.9736875,32352.412437500003,1440,9048,6185.0,6838.1,13029120,52356296.0,0.48997274999999996,0.30988885,0.00062995,NB,0.25503255,NB-No Block
826,9,46.6238561,0.59748575,1000,0.00113065,59.74611225,59.748572499999995,0.40251424999999996,41592.9736875,32352.412437500003,1440,90324,36057.0,53639.7,130066560,52356296.0,0.37497974999999995,0.37824074999999996,0.00062995,P NB,0.08501085,NB-No Block
827,9,46.6238561,0.73384835,700,0.00064755,73.38236405,73.3848241,0.26615164999999996,41592.9736875,32352.412437500003,1440,63284,13653.0,47789.5,91128960,52356296.0,0.54746925,0.24153694999999997,0.00062995,NB,0.42505424999999997,Block
828,9,46.6238561,0.73384835,400,0.00064755,73.38236405,73.3848241,0.26615164999999996,41592.9736875,32352.412437500003,1440,36140,6185.0,24388.699999999997,52041600,52356296.0,0.54746925,0.24153694999999997,0.00107985,NB,0.31170644999999997,NB-No Block
829,3,46.6238561,0.73384835,900,0.00064755,73.38236405,73.3848241,0.26615164999999996,290985.50831249997,613934.8638124999,1440,81276,21121.0,59489.899999999994,117037440,52356296.0,0.54746925,0.24153694999999997,0.00062995,NB,0.42505424999999997,Block
830,9,46.6238561,0.39294185,1000,0.00064755,39.29173455,39.294195099999996,0.60705815,623508.8878125,420074.04668749997,1440,90324,50993.0,36089.1,130066560,52356296.0,0.31748325,0.5149445500000001,0.00062995,P NB,0.14168475,NB-No Block
831,3,46.6238561,0.73384835,800,0.00064755,73.38236405,73.3848241,0.26615164999999996,41592.9736875,32352.412437500003,1440,72228,21121.0,53639.7,104008320,52356296.0,0.48997274999999996,0.24153694999999997,0.00062995,NB,0.36838035,Block
832,9,46.6238561,0.39294185,1000,0.00064755,39.29173455,39.294195099999996,0.60705815,41592.9736875,32352.412437500003,1440,90324,58461.0,36089.1,130066560,52356296.0,0.25998674999999993,0.6516483499999999,0.00062995,B,0.02833695,NB-No Block
833,3,46.6238561,0.73384835,700,0.00064755,73.38236405,73.3848241,0.26615164999999996,41592.9736875,32352.412437500003,1440,63284,21121.0,47789.5,91128960,52356296.0,0.48997274999999996,0.24153694999999997,0.00062995,NB,0.25503255,NB-Wait
834,9,46.6238561,0.32476055,1000,0.00064755,32.47360865,32.4760693,0.67523945,41592.9736875,32352.412437500003,1440,90324,58461.0,30238.9,130066560,52356296.0,0.25998674999999993,0.6516483499999999,0.00062995,B,0.02833695,NB-No Block
835,3,46.6238561,0.73384835,300,0.00064755,73.38236405,73.3848241,0.26615164999999996,41592.9736875,32352.412437500003,1440,27092,6185.0,18538.5,39012480,52356296.0,0.54746925,0.24153694999999997,0.00152975,NB,0.42505424999999997,Block
836,9,46.6238561,0.25657925,1000,0.00064755,25.65548275,25.6579435,0.74342075,706639.7326875,290833.50193749997,1440,90324,65929.0,24388.699999999997,130066560,52356296.0,0.20249024999999998,0.72000025,0.00107985,B,0.02833695,NB-No Block
837,3,46.6238561,0.73384835,500,0.00064755,73.38236405,73.3848241,0.26615164999999996,41592.9736875,32352.412437500003,1440,45188,13653.0,36089.1,65070720,52356296.0,0.60496575,0.24153694999999997,0.00107985,NB,0.53840205,Block
838,9,46.6238561,0.25657925,1000,0.00064755,25.65548275,25.6579435,0.74342075,41592.9736875,32352.412437500003,1440,90324,65929.0,24388.699999999997,130066560,52356296.0,0.20249024999999998,0.72000025,0.00107985,B,0.02833695,NB-No Block
839,3,46.6238561,0.73384835,400,0.00209685,73.38236405,73.3848241,0.26615164999999996,41592.9736875,32352.412437500003,1440,36140,6185.0,24388.699999999997,52041600,52356296.0,0.48997274999999996,0.24153694999999997,0.00152975,NB,0.48172815,Block
840,9,46.6238561,0.18839794999999998,1000,0.00064755,18.83735685,18.839817699999998,0.81160205,41592.9736875,32352.412437500003,1440,90324,73397.0,18538.5,130066560,150010008.0,0.14499374999999998,0.7883521499999999,0.00107985,B,0.02833695,NB-No Block
841,3,46.6238561,0.73384835,600,0.00064755,73.38236405,73.3848241,0.26615164999999996,41592.9736875,32352.412437500003,1440,54184,13653.0,36089.1,78024960,52356296.0,0.48997274999999996,0.24153694999999997,0.00107985,NB,0.31170644999999997,NB-Wait
844,9,46.6238561,0.12021664999999998,1000,0.00064755,12.01923095,12.0216919,0.87978335,41592.9736875,32352.412437500003,1440,90324,73397.0,12688.3,130066560,150010008.0,0.14499374999999998,0.85670405,0.00062995,B,0.02833695,No Block
845,3,46.6238561,0.12021664999999998,600,0.00064755,12.01923095,12.0216919,0.87978335,41592.9736875,32352.412437500003,1440,54184,43525.0,6838.1,78024960,52356296.0,0.08749725,0.85670405,0.00062995,B,0.02833695,No Block
846,9,46.6238561,0.46112315,100,0.00499545,46.10986045,46.1123209,0.53887685,41592.9736875,32352.412437500003,1440,9048,6185.0,6838.1,13029120,52356296.0,0.31748325,0.5149445500000001,0.004679050000000001,P NB,0.08501085,NB-No Block
847,3,46.6238561,0.12021664999999998,500,0.00064755,12.01923095,12.0216919,0.87978335,41592.9736875,32352.412437500003,1440,45188,36057.0,6838.1,65070720,52356296.0,0.08749725,0.7883521499999999,0.00062995,B,0.02833695,No Block
848,9,46.6238561,0.46112315,100,0.00064755,46.10986045,46.1123209,0.53887685,41592.9736875,32352.412437500003,1440,9048,6185.0,6838.1,13029120,52356296.0,0.37497974999999995,0.44659265,0.00062995,P NB,0.08501085,NB-No Block
849,3,46.6238561,0.18839794999999998,900,0.00064755,18.83735685,18.839817699999998,0.81160205,41592.9736875,32352.412437500003,1440,81276,65929.0,12688.3,117037440,52356296.0,0.14499374999999998,0.7883521499999999,0.00062995,B,0.02833695,No Block
850,9,46.6238561,0.52930445,200,0.00064755,52.927986350000005,52.9304467,0.47069554999999996,41592.9736875,32352.412437500003,1440,18096,6185.0,6838.1,26058240,52356296.0,0.37497974999999995,0.37824074999999996,0.00062995,P NB,0.08501085,NB-No Block
851,3,46.6238561,0.18839794999999998,700,0.00064755,18.83735685,18.839817699999998,0.81160205,41592.9736875,32352.412437500003,1440,63284,50993.0,12688.3,91128960,52356296.0,0.08749725,0.85670405,0.00062995,B,0.02833695,No Block
852,9,46.6238561,0.46112315,200,0.00064755,46.10986045,46.1123209,0.53887685,41592.9736875,32352.412437500003,1440,18096,6185.0,6838.1,26058240,52356296.0,0.37497974999999995,0.5149445500000001,0.00062995,P NB,0.14168475,NB-No Block
853,9,46.6238561,0.12021664999999998,400,0.00064755,12.01923095,12.0216919,0.87978335,41592.9736875,32352.412437500003,1440,36140,28589.0,6838.1,52041600,52356296.0,0.08749725,0.85670405,0.00062995,B,0.02833695,No Block
854,9,46.6238561,0.73384835,900,0.0016137500000000002,73.38236405,73.3848241,0.26615164999999996,41592.9736875,32352.412437500003,1440,81276,21121.0,59489.899999999994,117037440,52356296.0,0.60496575,0.24153694999999997,0.00062995,NB,0.53840205,Block
855,9,46.6238561,0.12021664999999998,500,0.00113065,12.01923095,12.0216919,0.87978335,41592.9736875,32352.412437500003,1440,45188,36057.0,6838.1,65070720,52356296.0,0.08749725,0.85670405,0.00107985,B,0.02833695,No Block
856,3,46.6238561,0.39294185,200,0.00064755,39.29173455,39.294195099999996,0.60705815,41592.9736875,32352.412437500003,1440,18096,13653.0,6838.1,26058240,52356296.0,0.31748325,0.58329645,0.00062995,P NB,0.08501085,NB-No Block
857,9,46.6238561,0.12021664999999998,500,0.00113065,12.01923095,12.0216919,0.87978335,41592.9736875,32352.412437500003,1440,45188,36057.0,6838.1,65070720,52356296.0,0.08749725,0.85670405,0.00107985,B,0.02833695,No Block
858,3,46.6238561,0.46112315,100,0.00064755,46.10986045,46.1123209,0.53887685,41592.9736875,32352.412437500003,1440,9048,6185.0,6838.1,13029120,52356296.0,0.31748325,0.5149445500000001,0.00062995,P NB,0.08501085,NB-No Block
860,9,46.6238561,0.12021664999999998,1000,0.00064755,12.01923095,12.0216919,0.87978335,41592.9736875,32352.412437500003,1440,90324,73397.0,12688.3,130066560,150010008.0,0.08749725,0.85670405,0.00062995,B,0.02833695,No Block
861,3,46.6238561,0.18839794999999998,1000,0.00499545,18.83735685,18.839817699999998,0.81160205,41592.9736875,32352.412437500003,1440,90324,73397.0,18538.5,130066560,150010008.0,0.14499374999999998,0.7883521499999999,0.0019796500000000003,B,0.02833695,NB-No Block
862,9,46.6238561,0.73384835,100,0.00499545,73.38236405,73.3848241,0.26615164999999996,41592.9736875,32352.412437500003,1440,9048,6185.0,6838.1,13029120,52356296.0,0.48997274999999996,0.24153694999999997,0.00242955,NB,0.48172815,Block
863,3,46.6238561,0.12021664999999998,900,0.00064755,12.01923095,12.0216919,0.87978335,789770.5775625,96972.6848125,1440,81276,73397.0,6838.1,117037440,150010008.0,0.08749725,0.85670405,0.00152975,B,0.02833695,No Block
864,9,46.6238561,0.66566705,100,0.00064755,66.56423815,66.5666983,0.33433294999999996,41592.9736875,32352.412437500003,1440,9048,6185.0,6838.1,13029120,52356296.0,0.54746925,0.30988885,0.0019796500000000003,NB,0.42505424999999997,Block
865,3,46.6238561,0.12021664999999998,800,0.00064755,12.01923095,12.0216919,0.87978335,41592.9736875,32352.412437500003,1440,72228,65929.0,6838.1,104008320,52356296.0,0.08749725,0.85670405,0.0019796500000000003,B,0.02833695,No Block
866,9,46.6238561,0.46112315,100,0.0030630500000000003,46.10986045,46.1123209,0.53887685,41592.9736875,32352.412437500003,1440,9048,6185.0,6838.1,13029120,52356296.0,0.4324762499999999,0.44659265,0.00242955,NB,0.31170644999999997,NB-No Block
867,3,46.6238561,0.12021664999999998,700,0.00064755,12.01923095,12.0216919,0.87978335,41592.9736875,32352.412437500003,1440,63284,58461.0,6838.1,91128960,52356296.0,0.08749725,0.85670405,0.0019796500000000003,B,0.02833695,No Block
868,9,46.6238561,0.46112315,100,0.00451235,46.10986045,46.1123209,0.53887685,41592.9736875,32352.412437500003,1440,9048,6185.0,6838.1,13029120,52356296.0,0.37497974999999995,0.5149445500000001,0.00242955,P NB,0.14168475,NB-No Block
869,9,881.6117819000001,0.12021664999999998,900,0.00064755,12.01923095,12.0216919,0.87978335,41592.9736875,32352.412437500003,1440,81276,73397.0,6838.1,117037440,150010008.0,0.08749725,0.85670405,0.00062995,B,0.02833695,No Block
870,9,46.6238561,0.46112315,100,0.00499545,46.10986045,46.1123209,0.53887685,41592.9736875,32352.412437500003,1440,9048,6185.0,6838.1,13029120,52356296.0,0.31748325,0.5149445500000001,0.00242955,P NB,0.14168475,NB-No Block
871,3,46.6238561,0.12021664999999998,500,0.00064755,12.01923095,12.0216919,0.87978335,41592.9736875,32352.412437500003,1440,45188,36057.0,6838.1,65070720,52356296.0,0.08749725,0.85670405,0.00242955,B,0.02833695,No Block
872,9,46.6238561,0.46112315,100,0.00064755,46.10986045,46.1123209,0.53887685,41592.9736875,32352.412437500003,1440,9048,6185.0,6838.1,13029120,52356296.0,0.37497974999999995,0.44659265,0.00242955,P NB,0.14168475,NB-No Block
873,3,46.6238561,0.18839794999999998,400,0.00064755,18.83735685,18.839817699999998,0.81160205,41592.9736875,32352.412437500003,1440,36140,28589.0,6838.1,52041600,52356296.0,0.14499374999999998,0.7883521499999999,0.00242955,B,0.02833695,NB-No Block
874,9,46.6238561,0.46112315,100,0.00499545,46.10986045,46.1123209,0.53887685,41592.9736875,32352.412437500003,1440,9048,6185.0,6838.1,13029120,52356296.0,0.31748325,0.5149445500000001,0.0028794500000000004,P NB,0.14168475,NB-Wait
875,3,46.6238561,0.12021664999999998,600,0.00064755,12.01923095,12.0216919,0.87978335,41592.9736875,32352.412437500003,1440,54184,43525.0,6838.1,78024960,52356296.0,0.08749725,0.85670405,0.0019796500000000003,B,0.02833695,No Block
876,9,46.6238561,0.46112315,100,0.00402925,46.10986045,46.1123209,0.53887685,41592.9736875,32352.412437500003,1440,9048,6185.0,6838.1,13029120,52356296.0,0.37497974999999995,0.44659265,0.00242955,P NB,0.08501085,NB-No Block
877,3,46.6238561,0.32476055,200,0.00064755,32.47360865,32.4760693,0.67523945,41592.9736875,32352.412437500003,1440,18096,13653.0,6838.1,26058240,52356296.0,0.25998674999999993,0.6516483499999999,0.0019796500000000003,B,0.02833695,NB-No Block
878,9,46.6238561,0.46112315,100,0.00499545,46.10986045,46.1123209,0.53887685,41592.9736875,32352.412437500003,1440,9048,6185.0,6838.1,13029120,52356296.0,0.31748325,0.44659265,0.0019796500000000003,P NB,0.08501085,NB-Wait
879,3,46.6238561,0.25657925,300,0.00064755,25.65548275,25.6579435,0.74342075,41592.9736875,32352.412437500003,1440,27092,21121.0,6838.1,39012480,52356296.0,0.20249024999999998,0.7883521499999999,0.00242955,B,0.02833695,NB-No Block
880,9,46.6238561,0.52930445,100,0.00113065,46.10986045,52.9304467,0.47069554999999996,41592.9736875,32352.412437500003,1440,9048,6185.0,6838.1,13029120,52356296.0,0.37497974999999995,0.44659265,0.00107985,P NB,0.08501085,NB-Wait
881,3,46.6238561,0.18839794999999998,1000,0.00064755,18.83735685,18.839817699999998,0.81160205,41592.9736875,32352.412437500003,1440,90324,73397.0,18538.5,130066560,150010008.0,0.14499374999999998,0.7883521499999999,0.00107985,B,0.02833695,No Block
882,9,46.6238561,0.73384835,200,0.00499545,73.38236405,73.3848241,0.26615164999999996,41592.9736875,161592.9571875,1440,18096,6185.0,12688.3,26058240,52356296.0,0.60496575,0.24153694999999997,0.00107985,NB,0.48172815,Block
883,3,46.6238561,0.18839794999999998,900,0.00064755,18.83735685,18.839817699999998,0.81160205,41592.9736875,32352.412437500003,1440,81276,65929.0,12688.3,117037440,52356296.0,0.14499374999999998,0.7883521499999999,0.00062995,B,0.02833695,No Block
884,9,46.6238561,0.52930445,200,0.00064755,52.927986350000005,52.9304467,0.47069554999999996,41592.9736875,32352.412437500003,1440,18096,6185.0,6838.1,26058240,52356296.0,0.4324762499999999,0.37824074999999996,0.00062995,NB,0.31170644999999997,NB-No Block
885,3,46.6238561,0.18839794999999998,800,0.00064755,18.83735685,18.839817699999998,0.81160205,41592.9736875,32352.412437500003,1440,72228,58461.0,12688.3,104008320,52356296.0,0.14499374999999998,0.85670405,0.00062995,B,0.02833695,NB-No Block
886,9,46.6238561,0.46112315,200,0.00064755,46.10986045,46.1123209,0.53887685,124723.81856249999,96972.6848125,1440,18096,6185.0,6838.1,26058240,52356296.0,0.4324762499999999,0.44659265,0.00062995,NB,0.31170644999999997,NB-Wait
887,3,46.6238561,0.18839794999999998,700,0.00064755,18.83735685,18.839817699999998,0.81160205,41592.9736875,32352.412437500003,1440,63284,50993.0,12688.3,91128960,52356296.0,0.14499374999999998,0.85670405,0.00062995,B,0.02833695,No Block
888,3,46.6238561,0.25657925,1000,0.00064755,25.65548275,25.6579435,0.74342075,41592.9736875,32352.412437500003,1440,90324,65929.0,24388.699999999997,130066560,52356296.0,0.20249024999999998,0.72000025,0.00062995,B,0.02833695,NB-Wait
889,3,46.6238561,0.25657925,600,0.00064755,25.65548275,25.6579435,0.74342075,457247.1980625,161592.9571875,1440,54184,43525.0,12688.3,78024960,52356296.0,0.20249024999999998,0.72000025,0.00107985,B,0.02833695,NB-No Block
890,9,46.6238561,0.46112315,200,0.00064755,46.10986045,46.1123209,0.53887685,41592.9736875,32352.412437500003,1440,18096,6185.0,6838.1,26058240,52356296.0,0.31748325,0.44659265,0.00107985,P NB,0.08501085,NB-Wait
891,3,46.6238561,0.18839794999999998,500,0.00064755,18.83735685,18.839817699999998,0.81160205,41592.9736875,32352.412437500003,1440,45188,36057.0,6838.1,65070720,52356296.0,0.14499374999999998,0.7883521499999999,0.00107985,B,0.02833695,No Block
892,9,46.6238561,0.32476055,200,0.00209685,32.47360865,32.4760693,0.67523945,41592.9736875,32352.412437500003,1440,18096,13653.0,6838.1,26058240,52356296.0,0.20249024999999998,0.72000025,0.00107985,B,0.02833695,NB-No Block
893,3,46.6238561,0.32476055,400,0.00064755,32.47360865,32.4760693,0.67523945,41592.9736875,32352.412437500003,1440,36140,21121.0,12688.3,52041600,52356296.0,0.25998674999999993,0.58329645,0.00062995,B,0.02833695,NB-Wait
894,9,46.6238561,0.46112315,200,0.00064755,46.10986045,46.1123209,0.53887685,41592.9736875,32352.412437500003,1440,18096,6185.0,6838.1,26058240,52356296.0,0.37497974999999995,0.44659265,0.00107985,P NB,0.08501085,NB-Wait
895,3,46.6238561,0.18839794999999998,300,0.00064755,18.83735685,18.839817699999998,0.81160205,41592.9736875,32352.412437500003,1440,27092,21121.0,6838.1,39012480,52356296.0,0.20249024999999998,0.72000025,0.00107985,B,0.02833695,NB-No Block
896,9,46.6238561,0.25657925,200,0.00064755,25.65548275,25.6579435,0.74342075,124723.81856249999,32352.412437500003,1440,18096,13653.0,6838.1,26058240,52356296.0,0.20249024999999998,0.72000025,0.00107985,B,0.02833695,NB-Wait
897,3,46.6238561,0.46112315,200,0.00209685,59.74611225,59.748572499999995,0.40251424999999996,41592.9736875,32352.412437500003,1440,18096,6185.0,12688.3,26058240,52356296.0,0.37497974999999995,0.44659265,0.00107985,NB,0.25503255,NB-Wait
898,9,46.6238561,0.46112315,200,0.00064755,46.10986045,46.1123209,0.53887685,41592.9736875,32352.412437500003,1440,18096,6185.0,6838.1,26058240,52356296.0,0.37497974999999995,0.44659265,0.00107985,P NB,0.08501085,NB-No Block
899,3,46.6238561,0.59748575,100,0.00064755,59.74611225,59.748572499999995,0.40251424999999996,41592.9736875,32352.412437500003,1440,9048,6185.0,6838.1,13029120,52356296.0,0.4324762499999999,0.37824074999999996,0.00107985,NB,0.19835865,NB-Wait
900,9,46.6238561,0.25657925,200,0.00064755,25.65548275,25.6579435,0.74342075,124723.81856249999,32352.412437500003,1440,18096,13653.0,6838.1,26058240,52356296.0,0.14499374999999998,0.72000025,0.00107985,B,0.02833695,NB-No Block
901,3,46.6238561,0.18839794999999998,1000,0.00064755,18.83735685,18.839817699999998,0.81160205,41592.9736875,32352.412437500003,1440,90324,73397.0,18538.5,130066560,150010008.0,0.14499374999999998,0.7883521499999999,0.00107985,B,0.02833695,NB-No Block
902,9,46.6238561,0.73384835,300,0.0035461500000000005,73.38236405,73.3848241,0.26615164999999996,41592.9736875,32352.412437500003,1440,27092,6185.0,18538.5,39012480,52356296.0,0.48997274999999996,0.24153694999999997,0.00107985,NB,0.31170644999999997,NB-Wait
