id,Node,Utilised,'Packet,Full_Bandwidth,Average_Delay_Time_Per_Sec,Percentage_Of_Lost_Pcaket_Rate,Percentage_Of_Lost_Byte_Rate,Packet,of,Lost_Bandwidth,Packet,Packet_Transmitted,Packet_Received,Packet_lost,Transmitted_Byte,Received_Byte,10-Run-AVG-Drop-Rate,10-Run-AVG-Bandwith-Use,10-Run-Delay,NodeStatus,Flood,Class
805,3,0.376538,0.630084,100,0.000501,62.146331,63.0084,0.369916,37.65375,62.34625,1440,9048,65579,5701,13029120,4819680,0.434758,0.327588,0.000735,NB,0.308678,NB-No Block
806,3,0.38529,0.62105,500,0.000422,61.976631,62.104984,0.37895,192645,307355,1440,45188,17124,28064,65070720,24658560,0.447156,0.339055,0.000777,NB,0.415855,Block
807,3,0.638663,0.370953,1000,0.000675,37.088703,37.095346,0.629047,638.6625,361.3375,1440,90324,56818,33506,130066560,81817920,0.263377,0.619503,0.000653,B,0.050042,NB-No Block
808,9,0.542763,0.465611,900,0.000406,46.55864,46.5611,0.534389,488.48625,411.51375,1440,81276,43433,37843,117037440,62543520,0.35852,0.466776,0.000656,P NB,0.136238,NB-Wait
809,3,0.345888,0.659272,900,0.000956,65.92475,65.927211,0.340728,311.29875,588.70125,1440,81276,27693,53583,117037440,39877920,0.487861,0.30784,0.000659,NB,0.356139,Block
810,9,0.500062,0.507431,900,0.000907,50.740686,50.743147,0.492569,450.05625,449.94375,1440,81276,40034,41242,117037440,57648960,0.365351,0.440055,0.000603,P NB,0.076724,NB-No Block
811,3,0.425348,0.58116,800,0.000418,58.107659,58.115966,0.41884,340.27875,459.72125,1440,72228,30252,41976,104008320,43562880,0.488174,0.361546,0.000591,NB,0.302668,NB-Wait
812,9,0.551138,0.457343,900,0.000862,45.731827,45.734288,0.542657,496.02375,403.97625,1440,81276,44105,37171,117037440,63511200,0.315567,0.496024,0.0006,P NB,0.063113,NB-No Block
813,3,0.431164,0.57577,700,0.000423,57.567474,57.576955,0.42423,301815,398185,1440,63284,26847,36437,91128960,38659680,0.443343,0.375113,0.000745,NB,0.230538,NB-Wait
814,9,0.657588,0.35238,900,0.000798,35.235494,35.237955,0.64762,591.82875,308.17125,1440,81276,52636,28640,117037440,75795840,0.250189,0.644436,0.000765,B,0.047536,NB-No Block
815,3,0.370875,0.634837,600,0.000436,63.472612,63.483685,0.365163,222525,377475,1440,54184,19786,34398,78024960,28491840,0.526915,0.330079,0.000984,NB,0.500569,Block
816,9,0.695388,0.315382,900,0.000697,31.535755,31.538215,0.684618,625.84875,274.15125,1440,81276,55643,25633,117037440,80125920,0.242844,0.667572,0.001004,B,0.043712,NB-No Block
817,3,0.395348,0.610317,500,0.000437,61.018412,61.03169,0.389683,197.67375,302.32625,1440,45188,17609,27579,65070720,25356960,0.427222,0.355813,0.000986,NB,0.311872,NB-Wait
818,9,0.744788,0.266549,900,0.000451,26.651164,26.654855,0.733451,670.30875,229.69125,1440,81276,59612,21664,117037440,85841280,0.175922,0.714996,0.001053,B,0.031666,NB-No Block
819,3,0.409078,0.597427,400,0.000793,59.737133,59.742667,0.402573,163.63125,236.36875,1440,36140,14549,21591,52041600,20950560,0.442096,0.36408,0.001071,NB,0.313888,NB-Wait
820,9,0.8378,0.174922,900,0.000506,17.489788,17.492249,0.825078,754.02,145.98,1440,81276,67059,14217,117037440,96564960,0.138189,0.812666,0.001036,B,0,No Block
821,3,0.329213,0.675845,300,0.002168,67.577145,67.584527,0.324155,98.76375,201.23625,1440,27092,8782,18310,39012480,12646080,0.47985,0.286415,0.001025,NB,0.407873,Block
822,9,0.869263,0.144028,900,0.0006,14.400315,14.402776,0.855972,782.33625,117.66375,1440,81276,69570,11706,117037440,100180800,0.113782,0.834492,0.000858,B,0,No Block
823,3,0.368663,0.637434,200,0.002765,63.732317,63.743369,0.362566,73.7325,126.2675,1440,18096,6561,11535,26058240,9447840,0.503573,0.324423,0.000838,NB,0.332358,NB-No Block
824,3,0.400613,0.606432,100,0.000527,60.521662,60.643236,0.393568,40.06125,59.93875,1440,9048,3561,5487,13029120,5127840,0.460889,0.344527,0.000501,NB,0.442453,Block
825,3,0.350438,0.655725,100,0.000532,64.655172,65.572502,0.344275,35.04375,64.95625,1440,9048,3115,5933,13029120,4485600,0.478679,0.311889,0.000593,NB,0.282421,NB-No Block
826,9,0.398464,0.607579,1000,0.001037,60.752402,60.757938,0.392421,398.46375,601.53625,1440,90324,35445,54879,130066560,51040800,0.394927,0.350648,0.000587,P NB,0.086884,NB-No Block
827,9,0.266014,0.73837,700,0.00042,73.832248,73.836989,0.26163,186.21,513.79,1440,63284,16557,46727,91128960,23842080,0.561161,0.231432,0.00074,NB,0.432094,Block
828,9,0.266175,0.738074,400,0.000457,73.801882,73.807416,0.261926,106.47,293.53,1440,36140,9466,26674,52041600,13631040,0.538794,0.228911,0.000948,NB,0.312501,NB-No Block
829,3,0.28195,0.722378,900,0.000412,72.230425,72.237807,0.277622,253755,646245,1440,81276,22564,58712,117037440,32492160,0.53456,0.248116,0.000548,NB,0.416957,Block
830,9,0.610245,0.398787,1000,0.000661,39.872016,39.878659,0.601213,610245,389755,1440,90324,54304,36020,130066560,78197760,0.315041,0.518708,0.000561,P NB,0.122866,NB-No Block
831,3,0.278297,0.726007,800,0.00042,72.58127,72.600653,0.273993,222.6375,577.3625,1440,72228,19790,52438,104008320,28497600,0.508205,0.244901,0.000713,NB,0.391318,Block
832,9,0.641588,0.36802,1000,0.000475,36.794208,36.801957,0.63198,641.5875,358.4125,1440,90324,57083,33241,130066560,82199520,0.246573,0.62234,0.000762,B,0.044383,NB-No Block
833,3,0.286618,0.718112,700,0.000706,71.80804,71.8112,0.281888,200.6325,499.3675,1440,63284,17839,45445,91128960,25688160,0.50986,0.257956,0.000762,NB,0.265127,NB-Wait
834,9,0.674989,0.335105,1000,0.00048,33.502724,33.510473,0.664895,674.98875,325.01125,1440,90324,60056,30268,130066560,86480640,0.241275,0.668239,0.000763,B,0.038604,NB-No Block
835,3,0.262688,0.741437,300,0.000473,74.103056,74.143659,0.258563,78.80625,221.19375,1440,27092,7005,20087,39012480,10087200,0.533834,0.225911,0.001336,NB,0.400376,Block
836,9,0.724365,0.286768,1000,0.000488,28.670121,28.676764,0.713232,724365,275635,1440,90324,64422,25902,130066560,92767680,0.195002,0.69539,0.001123,B,0.0312,NB-No Block
837,3,0.268178,0.735815,500,0.000856,73.577056,73.581482,0.264185,134.08875,365.91125,1440,45188,11938,33250,65070720,17190720,0.59601,0.233314,0.001202,NB,0.530449,Block
838,9,0.76581,0.245726,1000,0.000526,24.566007,24.57265,0.754274,765.81,234.19,1440,90324,68129,22195,130066560,98105760,0.191667,0.742836,0.001252,B,0.038333,NB-No Block
839,3,0.267159,0.736967,400,0.002031,73.691201,73.696735,0.263033,106.86375,293.13625,1440,36140,9506,26634,52041600,13688640,0.508507,0.240443,0.001373,NB,0.472912,Block
840,9,0.798019,0.213963,1000,0.000861,21.389664,21.396307,0.786037,798.01875,201.98125,1440,90324,70998,19326,130066560,102237120,0.164752,0.790039,0.001241,B,0.024713,NB-No Block
841,3,0.290063,0.714454,600,0.000434,71.432526,71.445445,0.285546,174.0375,425.9625,1440,54184,15472,38712,78024960,22279680,0.492974,0.258156,0.001101,NB,0.320433,NB-Wait
844,9,0.867038,0.146063,1000,0.000633,14.598556,14.606306,0.853937,867.0375,132.9625,1440,90324,77131,13193,130066560,111068640,0.124154,0.823686,0.000633,B,0,No Block
845,3,0.87525,0.138362,600,0.000428,13.825114,13.836188,0.861638,525.15,74.85,1440,54184,46687,7497,78024960,67229280,0.102388,0.848993,0.000419,B,0,No Block
846,9,0.55125,0.458002,100,0.005004,45.778073,45.800177,0.541998,55125,44875,1440,9048,4904,4144,13029120,7061760,0.316021,0.4851,0.004904,P NB,0.110607,NB-No Block
847,3,0.859478,0.153514,500,0.000443,15.344782,15.351421,0.846486,429.73875,70.26125,1440,45188,38251,6937,65070720,55081440,0.101319,0.816504,0.00043,B,0,No Block
848,9,0.53145,0.477896,100,0.000866,47.75641,47.789567,0.522104,53145,46855,1440,9048,4724,4324,13029120,6802560,0.396653,0.451733,0.00084,P NB,0.079331,NB-No Block
849,3,0.844525,0.168401,900,0.000409,16.836458,16.84015,0.831599,760.0725,139.9275,1440,81276,67589,13687,117037440,97328160,0.133037,0.810744,0.000405,B,0,No Block
850,9,0.446906,0.516523,200,0.000569,51.635721,51.652299,0.483477,89.38125,110.61875,1440,18096,8749,9347,26058240,12598560,0.351236,0.37987,0.000558,P NB,0.098346,NB-No Block
851,3,0.858182,0.155979,700,0.000512,15.594779,15.597939,0.844021,600.7275,99.2725,1440,63284,53413,9871,91128960,76914720,0.109186,0.841019,0.000497,B,0,No Block
852,9,0.54585,0.463473,200,0.000495,46.330681,46.347259,0.536527,109.17,90.83,1440,18096,9709,8387,26058240,13980960,0.393952,0.491265,0.00047,P NB,0.122125,NB-No Block
853,9,0.864534,0.14917,400,0.000453,14.911455,14.916989,0.85083,345.81375,54.18625,1440,36140,30749,5391,52041600,44278560,0.101436,0.847244,0.00043,B,0,No Block
854,9,0.235638,0.767939,900,0.00147,76.791427,76.793887,0.232061,212.07375,687.92625,1440,81276,18861,62415,117037440,27159840,0.62971,0.207361,0.000768,NB,0.566739,Block
855,9,0.872685,0.140568,500,0.000953,14.052403,14.056829,0.859432,436.3425,63.6575,1440,45188,38836,6352,65070720,55923840,0.091369,0.837778,0.000943,B,0,No Block
856,3,0.623081,0.387489,200,0.000426,38.715738,38.748895,0.612511,124.61625,75.38375,1440,18096,11084,7012,26058240,15960960,0.290617,0.560773,0.000422,P NB,0.063936,NB-No Block
857,9,0.861525,0.151567,500,0.000961,15.152253,15.156679,0.848433,430.7625,69.2375,1440,45188,38339,6849,65070720,55208160,0.103065,0.85291,0.000913,B,0,No Block
858,3,0.559238,0.450597,100,0.000704,44.993369,45.059682,0.549403,55.92375,44.07625,1440,9048,4971,4077,13029120,7158240,0.3019,0.492129,0.000683,P NB,0.06038,NB-No Block
860,9,0.867038,0.146063,1000,0.000633,14.598556,14.606306,0.853937,867.0375,132.9625,1440,90324,77131,13193,130066560,111068640,0.097862,0.841026,0.000627,B,0,No Block
861,3,0.822038,0.190381,1000,0.004815,19.031487,19.038129,0.809619,822.0375,177.9625,1440,90324,73128,17196,130066560,105304320,0.146594,0.780936,0.001838,B,0.023455,NB-No Block
862,9,0.275513,0.729111,100,0.004815,72.889036,72.911141,0.270889,27.55125,72.44875,1440,9048,2451,6598,13029120,3529440,0.517669,0.242451,0.002236,NB,0.460725,Block
863,3,0.923707,0.090383,900,0.000633,9.035834,9.038339,0.909617,831336,68664,1440,81276,73930,7346,117037440,106459200,0.058749,0.886758,0.001751,B,0,No Block
864,9,0.368775,0.63771,100,0.000552,63.737843,63.770999,0.36229,36.8775,63.1225,1440,9048,3278,5770,13029120,4720320,0.522922,0.324522,0.001776,NB,0.439255,Block
865,3,0.905217,0.10867,800,0.000497,10.864208,10.866977,0.89133,724.17375,75.82625,1440,72228,64379,7849,104008320,92705760,0.076069,0.869009,0.001767,B,0,No Block
866,9,0.514687,0.494142,100,0.003098,49.392131,49.414235,0.505858,51.46875,48.53125,1440,9048,4577,4471,13029120,6590880,0.405197,0.442631,0.00225,NB,0.291742,NB-No Block
867,3,0.912327,0.102633,700,0.000423,10.252196,10.263258,0.897367,638.628775,61.371225,1440,63284,56789,6495,91128960,81776160,0.08108,0.86671,0.001959,B,0,No Block
868,9,0.565425,0.444076,100,0.004677,44.3855,44.407604,0.555924,56.5425,43.4575,1440,9048,5030,4018,13029120,7243200,0.359702,0.508883,0.002365,P NB,0.122299,NB-No Block
869,9,928,0.086126,900,0.000623,8.610168,8.612629,0.913874,835.2,64.8,1440,81276,74276,7000,117037440,106957440,0.06804,0.89088,0.000583,B,0,No Block
870,9,0.55125,0.458002,100,0.005004,45.778073,45.800177,0.541998,55125,44875,1440,9048,4904,4144,13029120,7061760,0.325181,0.4851,0.002435,P NB,0.120317,NB-No Block
871,3,0.859478,0.153514,500,0.000443,15.344782,15.351421,0.846486,429.73875,70.26125,1440,45188,38251,6937,65070720,55081440,0.108995,0.850883,0.002242,B,0,No Block
872,9,0.53145,0.477896,100,0.000866,47.75641,47.789567,0.522104,53145,46855,1440,9048,4724,4324,13029120,6802560,0.396653,0.451733,0.002294,P NB,0.126929,NB-No Block
873,3,0.820097,0.192972,400,0.000469,19.280576,19.297178,0.807028,328.03875,71.96125,1440,36140,29166,6974,52041600,41999040,0.140869,0.811896,0.00226,B,0.005635,NB-No Block
874,9,0.577238,0.432471,100,0.004838,43.225022,43.247126,0.567529,57.72375,42.27625,1440,9048,5135,3913,13029120,7394400,0.315704,0.496424,0.002764,P NB,0.123125,NB-Wait
875,3,0.87525,0.138362,600,0.000428,13.825114,13.836188,0.861638,525.15,74.85,1440,54184,46687,7497,78024960,67229280,0.101004,0.857745,0.001901,B,0,No Block
876,9,0.538875,0.47027,100,0.004078,47.004863,47.026967,0.52973,53.8875,46.1125,1440,9048,4793,4255,13029120,6901920,0.352702,0.463433,0.002281,P NB,0.102284,NB-No Block
877,3,0.684394,0.327255,200,0.000493,32.692308,32.725464,0.672745,136.87875,63.12125,1440,18096,12174,5922,26058240,17530560,0.265076,0.657018,0.001902,B,0.021206,NB-No Block
878,9,0.5247,0.484085,100,0.005237,48.386384,48.408488,0.515915,52.47,47.53,1440,9048,4668,4380,13029120,6721920,0.334019,0.456489,0.001917,P NB,0.106886,NB-Wait
879,3,0.779138,0.233095,300,0.000486,23.291008,23.309464,0.766905,233.74125,66.25875,1440,27092,20777,6315,39012480,29918880,0.191138,0.771346,0.002272,B,0.011468,NB-No Block
880,9,0.513563,0.495469,100,0.000912,49.513705,49.546861,0.504531,51.35625,48.64375,1440,9048,4565,4483,13029120,6573600,0.366647,0.451935,0.001083,P NB,0.076996,NB-Wait
881,3,0.836696,0.176022,1000,0.000556,17.595545,17.602188,0.823978,836.69625,163.30375,1440,90324,74425,15899,130066560,107172000,0.132016,0.803228,0.001029,B,0,No Block
882,9,0.249525,0.754421,200,0.005005,75.431034,75.442087,0.245579,49905,150095,1440,18096,4444,13652,26058240,6399360,0.633714,0.224573,0.001042,NB,0.468948,Block
883,3,0.844525,0.168401,900,0.000409,16.836458,16.84015,0.831599,760.0725,139.9275,1440,81276,67589,13687,117037440,97328160,0.136405,0.819189,0.000542,B,0,No Block
884,9,0.446906,0.516523,200,0.000569,51.635721,51.652299,0.483477,89.38125,110.61875,1440,18096,8749,9347,26058240,12598560,0.408053,0.384339,0.000726,NB,0.318281,NB-No Block
885,3,0.831741,0.181038,800,0.000666,18.101013,18.103782,0.818962,665.3925,134.6075,1440,72228,59152,13076,104008320,85178880,0.150261,0.823423,0.000758,B,0.027047,NB-No Block
886,9,0.524925,0.483919,200,0.000627,48.380858,48.39191,0.516081,104985,95015,1440,18096,9339,8757,26058240,13448160,0.406492,0.451436,0.000755,NB,0.333323,NB-Wait
887,3,0.858182,0.155979,700,0.000512,15.594779,15.597939,0.844021,600.7275,99.2725,1440,63284,53413,9871,91128960,76914720,0.116985,0.841019,0.000764,B,0,No Block
888,3,0.721564,0.289414,1000,0.000475,28.93251,28.941367,0.710586,721.56375,278.43625,1440,90324,64183,26141,130066560,92423520,0.20259,0.692701,0.000817,B,0.036466,NB-Wait
889,3,0.776325,0.235752,600,0.000426,23.569688,23.575225,0.764248,465795,134205,1440,54184,41410,12774,78024960,59630400,0.181529,0.737509,0.000921,B,0.005446,NB-No Block
890,9,0.557494,0.45231,200,0.000665,45.092838,45.23099,0.54769,111.49875,88.50125,1440,18096,9911,8185,26058240,14271840,0.307571,0.47387,0.000945,P NB,0.076893,NB-Wait
891,3,0.835043,0.17768,500,0.000512,17.754714,17.767992,0.82232,417.52125,82.47875,1440,45188,37159,8029,65070720,53508960,0.131483,0.801641,0.000927,B,0,No Block
892,9,0.718144,0.293656,200,0.002066,29.354553,29.354553,0.706344,143.62875,56.37125,1440,18096,12782,5314,26058240,18406080,0.220242,0.703781,0.000934,B,0.004405,NB-No Block
893,3,0.691228,0.319812,400,0.000856,31.9765,31.981184,0.680188,276.49125,123.50875,1440,36140,24582,11558,52041600,35398080,0.236661,0.601368,0.000767,B,0.021299,NB-Wait
894,9,0.517444,0.49149,200,0.000633,49.132405,49.148983,0.50851,103.48875,96.51125,1440,18096,9202,8894,26058240,13250880,0.393192,0.455351,0.001051,P NB,0.110094,NB-Wait
895,3,0.790275,0.222095,300,0.000713,22.202126,22.209508,0.777905,237.0825,62.9175,1440,27092,21075,6017,39012480,30348000,0.188781,0.750761,0.001035,B,0.018878,NB-No Block
896,9,0.742725,0.269839,200,0.000538,26.967286,26.983864,0.730161,148545,51455,1440,18096,13213,4883,26058240,19026720,0.223966,0.735298,0.001093,B,0.022397,NB-Wait
897,3,0.486844,0.488448,200,0.001881,60.969275,60.980327,0.390197,97.36875,102.63125,1440,18096,7061,11035,26058240,10167840,0.400528,0.418686,0.001088,NB,0.248327,NB-Wait
898,9,0.530606,0.478448,200,0.000641,47.828249,47.844828,0.521552,106.12125,93.87875,1440,18096,9438,8658,26058240,13590720,0.368405,0.466934,0.001021,P NB,0.099469,NB-No Block
899,3,0.395438,0.611516,100,0.000507,61.074271,61.151636,0.388484,39.54375,60.45625,1440,9048,3515,5533,13029120,5061600,0.415831,0.347985,0.000996,NB,0.224549,NB-Wait
900,9,0.748575,0.264092,200,0.000575,26.392573,26.409151,0.735908,149715,50285,1440,18096,13317,4779,26058240,19176480,0.171659,0.733604,0.001144,B,0.027466,NB-No Block
901,3,0.804499,0.207652,1000,0.000561,20.759709,20.765245,0.792348,804.49875,195.50125,1440,90324,71568,18756,130066560,103057920,0.153663,0.772319,0.001127,B,0.023049,NB-No Block
902,9,0.255375,0.748487,300,0.003407,74.841282,74.848664,0.251513,76.6125,223.3875,1440,27092,6814,20278,39012480,9812160,0.494001,0.227284,0.001277,NB,0.296401,NB-Wait
903,3,0.780688,0.231163,900,0.000488,23.113834,23.116295,0.768837,702.61875,197.38125,1440,81276,62488,18788,117037440,89982720,0.18493,0.765074,0.000947,B,0.031438,NB-No Block
904,9,0.518925,0.489148,300,0.001236,48.907427,48.914809,0.510852,155.6775,144.3225,1440,27092,13840,13252,39012480,19929600,0.371753,0.451465,0.001068,P NB,0.115243,NB-Wait
905,3,0.796233,0.21601,800,0.000499,21.594119,21.596888,0.78399,636.98625,163.01375,1440,72228,56626,15602,104008320,81545760,0.153367,0.780308,0.001041,B,0.027606,NB-No Block
906,9,0.46875,0.538535,300,0.001276,53.846154,53.853536,0.461465,140625,159375,1440,27092,12502,14590,39012480,18002880,0.350048,0.4125,0.001038,P NB,0.136519,NB-Wait
907,3,0.792514,0.220435,700,0.000419,22.034005,22.043487,0.779565,554.76,145.24,1440,63284,49334,13950,91128960,71040960,0.185165,0.776664,0.000944,B,0.037033,NB-No Block
908,9,0.5556,0.452975,300,0.001833,45.290123,45.297505,0.547025,166.68,133.32,1440,27092,14820,12272,39012480,21340800,0.330672,0.47226,0.000957,P NB,0.085975,NB-Wait
909,3,0.677775,0.332737,600,0.000427,33.262587,33.27366,0.667263,406665,193335,1440,54184,36155,18029,78024960,52063200,0.272844,0.657442,0.000901,P NB,0.057297,NB-No Block
910,9,0.54765,0.4608,300,0.001911,46.072641,46.080024,0.5392,164295,135705,1440,27092,14608,12484,39012480,21035520,0.354816,0.492885,0.000908,P NB,0.102897,NB-Wait
911,3,0.771255,0.240329,500,0.000434,24.019651,24.032929,0.759671,385.6275,114.3725,1440,45188,34328,10860,65070720,49432320,0.185054,0.748117,0.000757,B,0.011103,NB-No Block
912,9,0.686888,0.323749,300,0.001577,32.367489,32.374871,0.676251,206.06625,93.93375,1440,27092,18321,8771,39012480,26382240,0.223387,0.666281,0.000865,B,0.004468,NB-No Block
913,3,0.76455,0.247537,400,0.000989,24.748201,24.753735,0.752463,305.82,94.18,1440,36140,27194,8946,52041600,39159360,0.160899,0.726323,0.000784,B,0.008045,NB-Wait
914,9,0.732188,0.279308,300,0.000474,27.923372,27.930754,0.720692,219.65625,80.34375,1440,27092,19525,7567,39012480,28012480,0.189929,0.710222,0.000725,B,0.001899,NB-No Block
915,3,0.357525,0.648088,300,0.00043,64.768197,64.8088,0.351912,107.2575,192.7425,1440,27092,9534,17558,39012480,13728960,0.505509,0.314622,0.000868,NB,0.272975,NB-Wait
916,9,0.56925,0.439687,300,0.000538,43.957626,43.968699,0.560313,170775,129225,1440,27092,15180,11912,39012480,21859200,0.373734,0.50094,0.000874,P NB,0.104646,NB-No Block
917,3,0.679106,0.332339,200,0.001331,33.222812,33.233864,0.667661,135.82125,64.17875,1440,18096,12082,6014,26058240,17398080,0.219344,0.597614,0.00098,B,0.021934,NB-No Block
918,9,0.832838,0.180238,300,0.000491,18.012697,18.023771,0.819762,249.85125,50.14875,1440,27092,22209,4883,39012480,31980960,0.133376,0.807852,0.000886,B,0,No Block
919,3,0.4167,0.590628,100,0.000547,58.554377,59.062776,0.409372,41.67,58.33,1440,9048,3704,5344,13029120,5333760,0.431158,0.370863,0.000887,NB,0.375108,Block
920,9,0.822225,0.190536,300,0.00141,19.046213,19.053595,0.809464,246.6675,53.3325,1440,27092,21930,5162,39012480,31579200,0.16005,0.781114,0.000995,B,0.024008,NB-No Block
921,3,765,0.246513,1000,0.000847,24.64572,24.651255,0.753487,765,235,1440,90324,68058,22266,130066560,980066560,0.20214,0.72675,0.000988,B,0.032342,NB-No Block
922,3,0.67095,0.339328,800,0.00041,33.924517,33.932824,0.660672,536.76,263.24,1440,72228,47719,24509,104008320,68715360,0.254496,0.644112,0.000746,B,0.050899,NB-Wait
923,9,0.430594,0.576121,400,0.001764,57.60653,57.612064,0.423879,172.2375,227.7625,1440,36140,15319,20821,52041600,22059360,0.472419,0.370311,0.000951,NB,0.448798,Block
924,3,0.737388,0.273882,900,0.000483,27.380777,27.388159,0.726118,663.64875,236.35125,1440,81276,59016,22260,117037440,84983040,0.20815,0.715266,0.000831,B,0.037467,NB-No Block
925,9,0.563428,0.445545,400,0.001486,44.548976,44.55451,0.554455,225.37125,174.62875,1440,36140,20038,16102,52041600,28854720,0.29406,0.507085,0.000948,P NB,0.117624,NB-Wait
926,3,0.669164,0.341114,800,0.000491,34.103118,34.111425,0.658886,535.33125,264.66875,1440,72228,47590,24638,104008320,68529600,0.228547,0.635706,0.00083,B,0.038853,NB-Wait
927,3,0.748495,0.263827,700,0.000495,26.373175,26.382656,0.736173,523.94625,176.05375,1440,63284,46588,16696,91128960,67086720,0.208423,0.718555,0.000904,B,0.031263,NB-No Block
928,9,0.523659,0.48456,400,0.00152,48.45047,48.456004,0.51544,209.46375,190.53625,1440,36140,18628,17512,52041600,26824320,0.387648,0.466057,0.000899,P NB,0.120171,NB-Wait
929,9,0.635906,0.374073,400,0.001348,37.401771,37.407305,0.625927,254.3625,145.6375,1440,36140,22621,13519,52041600,32574240,0.265592,0.623188,0.000822,B,0.039839,NB-No Block
930,3,0.67875,0.331906,600,0.000484,33.083567,33.19061,0.668094,407.25,192.75,1440,54184,36200,17984,78024960,52125000,0.238972,0.590513,0.000808,B,0.047794,NB-Wait
931,9,0.695953,0.315053,400,0.000486,31.496956,31.505257,0.684947,278.38125,121.61875,1440,36140,24754,11386,52041600,35645760,0.255193,0.675075,0.000805,B,0.015312,NB-No Block
932,3,0.723105,0.28782,500,0.00069,28.777552,28.781978,0.71218,361.5525,138.4475,1440,45188,32182,13006,65070720,46342030,0.244647,0.694181,0.000809,B,0.014679,NB-No Block
933,9,0.54585,0.463473,200,0.000495,46.330681,46.347259,0.536527,109.17,90.83,1440,18096,9709,8387,26058240,13980960,0.384682,0.463973,0.000767,P NB,0.107711,NB-Wait
934,3,0.384609,0.62161,400,0.000427,62.000553,62.16104,0.37839,153.84375,246.15625,1440,36140,13675,22465,52041600,19692000,0.435127,0.326918,0.000754,NB,0.30894,NB-Wait
935,9,0.797006,0.215606,400,0.001155,21.555064,21.560598,0.784394,318.8025,81.1975,1440,36140,28348,7792,52041600,40821120,0.166017,0.789036,0.000841,B,0.006641,NB-No Block
936,3,0.68685,0.323933,300,0.000446,32.37118,32.393326,0.676067,206055,93945,1440,27092,18316,8776,39012480,26375040,0.265625,0.679982,0.000759,B,0.013281,NB-Wait
937,9,0.772059,0.240343,400,0.000831,24.028777,24.034311,0.759657,308.82375,91.17625,1440,36140,27454,8686,52041600,39533760,0.197081,0.764339,0.000755,B,0.017737,NB-Wait
938,3,0.362756,0.643291,200,0.001223,64.318081,64.329134,0.356709,72.55125,127.44875,1440,18096,6455,11641,26058240,9295200,0.495334,0.31197,0.000787,NB,0.386361,Block
939,9,0.864534,0.14917,400,0.000453,14.911455,14.916989,0.85083,345.81375,54.18625,1440,36140,30749,5391,52041600,44278560,0.111877,0.847244,0.00079,B,0,No Block
940,3,0.400613,0.606432,100,0.000527,60.521662,60.643236,0.393568,40.06125,59.93875,1440,9048,3561,5487,13029120,5127840,0.460889,0.340521,0.000786,NB,0.29036,NB-No Block
941,9,0.579116,0.429498,1000,0.00048,42.943182,42.949825,0.570502,579.11625,420.88375,1440,90324,51530,38794,130066560,74203200,0.335009,0.521205,0.000506,P NB,0.077052,NB-No Block
942,9,0.276818,0.727428,500,0.001247,72.738338,72.742764,0.272572,138.40875,361.59125,1440,45188,12317,32871,65070720,17736480,0.480102,0.249136,0.000826,NB,0.307265,NB-Wait
943,9,0.439853,0.566721,500,0.001211,56.667699,56.672125,0.433279,219.92625,280.07375,1440,45188,19579,25609,65070720,28193760,0.408039,0.373875,0.000735,NB,0.2081,NB-No Block
944,3,0.6761,0.334256,900,0.000414,33.418229,33.425611,0.665744,608.49,291.51,1440,81276,54109,27167,117037440,77916960,0.217266,0.655817,0.000744,B,0.036935,NB-No Block
945,9,0.540534,0.467958,400,0.001533,46.79026,46.795794,0.532042,216.21375,183.78625,1440,36140,19228,16912,52041600,27688320,0.350968,0.470265,0.000786,P NB,0.094761,NB-No Block
946,9,0.487148,0.519828,500,0.001122,51.978401,51.982827,0.480172,243.57375,256.42625,1440,45188,21698,23490,65070720,31245120,0.353483,0.414075,0.000814,P NB,0.141393,NB-Wait
947,9,0.548505,0.459768,500,0.001253,45.972382,45.976808,0.540232,274.2525,225.7475,1440,45188,24412,20776,65070720,35153280,0.390803,0.471714,0.000742,P NB,0.132873,NB-No Block
948,3,0.674984,0.336041,700,0.000418,33.594589,33.604071,0.663959,472.48875,227.51125,1440,63284,42018,21266,91128960,60505920,0.278914,0.654734,0.000715,P NB,0.092042,NB-No Block
949,9,0.619133,0.390015,500,0.000799,38.997079,39.001505,0.609985,309.56625,190.43375,1440,45188,27564,17624,65070720,39692160,0.25351,0.538645,0.000774,B,0.040562,NB-No Block
950,3,0.664631,0.345656,600,0.000564,34.561863,34.565554,0.654344,398.77875,201.22125,1440,54184,35455,18729,78024960,51055200,0.262698,0.6314,0.000733,B,0.039405,NB-No Block
951,3,0.564313,0.444424,900,0.00041,44.435012,44.442394,0.555576,507.88125,392.11875,1440,81276,45155,36121,117037440,65023200,0.306653,0.502238,0.000658,P NB,0.073597,NB-Wait
952,9,0.542475,0.465301,500,0.001291,46.525626,46.530052,0.534699,271.2375,228.7625,1440,45188,24162,21026,65070720,34793280,0.339669,0.471953,0.000808,P NB,0.112091,NB-Wait
953,3,0.646791,0.363475,400,0.000432,36.330935,36.347537,0.636525,258.71625,141.28375,1440,36140,23004,13136,52041600,33125700,0.283511,0.575644,0.000785,P NB,0.104899,NB-No Block
954,9,0.759645,0.251748,500,0.001028,25.170399,25.174825,0.748252,379.8225,120.1775,1440,45188,33812,11376,65070720,48689280,0.203916,0.729259,0.00079,B,0.012235,NB-No Block
