Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.03,18.088187095000002,0.0,Nov,4,1,3,1,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.03,18.088187095000002,0.0,Nov,3,2,1,13,1,1,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.03,18.088187095000002,0.0,Dec,1,1,3,2,0,0,False
4.050000000000001,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.01,90.440935475,0.0,Nov,4,1,1,2,0,1,True
1.35,169.9375,3.5999999999999996,127.46875,105.75,3198.6761115,0.01,0.03,18.088187095000002,0.0,Nov,2,2,1,8,0,0,True
4.050000000000001,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Dec,4,1,3,1,0,1,False
4.050000000000001,169.9375,1.2,127.46875,105.75,9596.028334499999,0.01,0.01,18.088187095000002,0.0,Dec,2,2,3,1,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.03,54.264561285000006,0.0,Dec,3,2,1,2,0,0,False
1.35,169.9375,1.2,127.46875,105.75,3198.6761115,0.01,0.01,90.440935475,0.0,Nov,2,2,1,13,0,1,True
4.050000000000001,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.09,18.088187095000002,0.0,Nov,2,2,2,2,0,0,False
6.750000000000001,509.8125,1.2,127.46875,35.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Dec,1,1,1,2,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.09,18.088187095000002,0.0,Nov,1,1,1,2,0,0,True
4.050000000000001,169.9375,1.2,127.46875,105.75,3198.6761115,0.01,0.01,18.088187095000002,0.0,Nov,1,2,1,2,0,0,True
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.19,0.19,18.088187095000002,0.0,Nov,2,2,9,1,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.09,0.16999999999999998,18.088187095000002,0.0,Nov,3,2,1,10,0,0,False
4.050000000000001,169.9375,1.2,127.46875,176.25,3198.6761115,0.01,0.01,54.264561285000006,0.0,Nov,4,2,1,1,0,1,True
4.050000000000001,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.03,18.088187095000002,0.0,Nov,1,1,1,2,0,1,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.03,18.088187095000002,0.0,Nov,2,2,1,2,1,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.19,0.19,18.088187095000002,0.0,Nov,3,2,4,3,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.19,0.19,18.088187095000002,0.0,Dec,1,13,9,20,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Dec,2,2,1,2,1,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.05,18.088187095000002,0.0,Dec,2,2,3,8,1,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.05,18.088187095000002,0.0,Dec,3,2,1,10,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.03,0.05,18.088187095000002,0.0,Nov,3,2,2,13,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.19,0.19,18.088187095000002,0.0,Nov,2,2,2,1,0,0,False
12.15,169.9375,3.5999999999999996,127.46875,176.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Nov,2,5,7,2,0,1,True
9.450000000000001,169.9375,1.2,127.46875,105.75,3198.6761115,0.01,0.01,18.088187095000002,0.0,Nov,2,4,2,2,0,0,True
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.03,18.088187095000002,0.0,Nov,2,2,6,1,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.13,0.15000000000000002,18.088187095000002,0.0,Dec,3,2,3,1,0,1,False
4.050000000000001,1189.5625,1.2,127.46875,35.25,3198.6761115,0.01,0.05,18.088187095000002,0.0,Dec,2,2,3,1,0,0,False
12.15,509.8125,1.2,127.46875,105.75,3198.6761115,0.01,0.01,18.088187095000002,0.0,Dec,2,2,4,3,0,0,False
4.050000000000001,169.9375,3.5999999999999996,637.34375,105.75,3198.6761115,0.01,0.03,18.088187095000002,0.0,Nov,2,2,4,2,0,1,True
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Nov,2,2,1,2,0,0,True
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.03,18.088187095000002,0.0,Dec,2,2,1,2,0,1,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Nov,4,1,1,20,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.19,0.19,18.088187095000002,0.0,Dec,2,2,8,1,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.09,0.16999999999999998,18.088187095000002,0.0,Nov,3,3,3,1,0,0,False
4.050000000000001,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.05,18.088187095000002,0.0,Dec,2,2,6,2,0,1,False
14.850000000000001,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Dec,4,5,3,1,0,0,False
9.450000000000001,169.9375,8.399999999999999,382.40625,105.75,9596.028334499999,0.01,0.01,54.264561285000006,0.0,Nov,2,2,3,2,0,1,False
6.750000000000001,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Nov,4,1,1,8,1,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.03,18.088187095000002,0.0,Dec,2,4,1,8,1,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Nov,3,2,4,2,0,1,False
6.750000000000001,849.6875,3.5999999999999996,892.28125,317.25,9596.028334499999,0.01,0.01,18.088187095000002,0.0,Nov,1,2,1,2,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.19,0.19,18.088187095000002,0.0,Dec,3,2,3,1,0,0,False
6.750000000000001,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Dec,2,2,1,2,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.16999999999999998,0.19,18.088187095000002,0.0,Nov,3,2,4,13,0,1,False
4.050000000000001,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.03,18.088187095000002,0.0,Nov,2,4,4,2,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.19,0.19,18.088187095000002,0.0,Nov,2,2,1,1,0,0,False
4.050000000000001,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Nov,2,2,4,2,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.09,18.088187095000002,0.0,Dec,4,2,4,3,0,0,False
9.450000000000001,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Nov,3,2,1,3,0,1,True
12.15,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Dec,2,10,1,3,1,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.03,18.088187095000002,0.0,Dec,2,2,1,2,1,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Dec,1,1,2,2,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.03,18.088187095000002,0.0,Dec,1,1,1,2,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.03,18.088187095000002,0.0,Dec,2,2,1,3,1,0,False
1.35,169.9375,1.2,127.46875,105.75,3198.6761115,0.01,0.03,18.088187095000002,0.0,Nov,2,2,1,2,0,0,True
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.07,18.088187095000002,0.0,Nov,3,2,1,10,0,1,False
6.750000000000001,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.03,18.088187095000002,0.0,Nov,1,1,4,10,0,1,False
4.050000000000001,849.6875,1.2,127.46875,105.75,3198.6761115,0.01,0.03,18.088187095000002,0.0,Nov,3,2,4,13,0,1,False
6.750000000000001,509.8125,3.5999999999999996,382.40625,176.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Nov,2,2,7,2,0,1,True
1.35,169.9375,1.2,127.46875,105.75,3198.6761115,0.01,0.01,18.088187095000002,0.0,Dec,2,2,1,2,0,0,False
6.750000000000001,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.03,18.088187095000002,0.0,Nov,2,5,3,3,0,1,False
6.750000000000001,169.9375,3.5999999999999996,127.46875,35.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Nov,2,2,4,2,0,0,True
4.050000000000001,169.9375,1.2,127.46875,105.75,3198.6761115,0.01,0.01,54.264561285000006,0.0,Nov,2,2,1,1,0,0,True
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.03,18.088187095000002,0.0,Nov,1,1,1,10,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.19,0.19,18.088187095000002,0.0,Dec,1,2,3,1,0,0,False
4.050000000000001,509.8125,1.2,127.46875,35.25,3198.6761115,0.01,0.03,18.088187095000002,0.0,Dec,2,2,3,1,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Nov,4,1,9,2,0,0,False
9.450000000000001,169.9375,1.2,127.46875,105.75,3198.6761115,0.01,0.03,18.088187095000002,0.0,Nov,2,2,4,1,0,0,False
1.35,169.9375,1.2,382.40625,105.75,3198.6761115,0.01,0.03,18.088187095000002,0.0,Nov,1,1,1,2,0,1,True
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.03,18.088187095000002,0.0,Nov,4,2,1,2,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.03,18.088187095000002,0.0,Nov,1,1,3,6,0,0,False
1.35,169.9375,1.2,127.46875,176.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Nov,2,10,7,3,0,1,True
4.050000000000001,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.05,18.088187095000002,0.0,Nov,1,1,2,8,1,1,True
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.05,18.088187095000002,0.0,Dec,1,8,9,2,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.01,54.264561285000006,0.0,Nov,2,2,1,2,0,0,True
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Dec,4,1,3,1,0,1,True
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.03,18.088187095000002,0.0,Nov,2,2,7,13,0,1,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.05,18.088187095000002,0.0,Dec,3,2,1,3,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.03,18.088187095000002,0.0,Dec,1,1,2,2,1,0,False
1.35,169.9375,3.5999999999999996,382.40625,35.25,3198.6761115,0.01,0.03,18.088187095000002,0.0,Nov,2,2,1,2,0,1,False
4.050000000000001,509.8125,1.2,127.46875,35.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Nov,2,2,3,2,0,1,True
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.03,18.088187095000002,0.0,Nov,1,1,1,2,1,1,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.05,18.088187095000002,0.0,Nov,2,2,7,6,0,0,False
4.050000000000001,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.03,18.088187095000002,0.0,Nov,1,1,4,1,0,1,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.03,18.088187095000002,0.0,Dec,3,2,3,6,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.03,18.088187095000002,0.0,Nov,1,1,1,10,0,0,False
1.35,169.9375,1.2,382.40625,35.25,3198.6761115,0.05,0.11,18.088187095000002,0.0,Nov,3,2,1,13,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.05,0.07,18.088187095000002,0.0,Nov,3,2,1,2,0,0,True
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Nov,1,1,3,2,0,1,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.03,18.088187095000002,0.0,Dec,1,1,1,10,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.03,0.05,18.088187095000002,0.0,Dec,3,2,4,20,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.03,18.088187095000002,0.0,Nov,2,2,3,2,0,0,True
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.03,18.088187095000002,0.0,Nov,2,2,1,1,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.03,18.088187095000002,0.0,Nov,2,2,1,13,0,0,True
4.050000000000001,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.03,18.088187095000002,0.0,Nov,2,2,3,2,0,1,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.19,0.19,18.088187095000002,0.0,Nov,3,2,7,20,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Nov,1,1,3,8,1,0,False
1.35,1529.4375,3.5999999999999996,127.46875,35.25,3198.6761115,0.01,0.01,54.264561285000006,0.0,Dec,2,2,1,6,0,0,True
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.03,0.03,18.088187095000002,0.0,Dec,3,2,3,3,0,0,False
4.050000000000001,509.8125,1.2,127.46875,105.75,3198.6761115,0.01,0.03,18.088187095000002,0.0,Nov,3,2,4,2,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Nov,1,1,3,2,1,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.05,18.088187095000002,0.0,Dec,2,2,1,1,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.03,18.088187095000002,0.0,Nov,1,2,2,10,0,1,False
6.750000000000001,509.8125,1.2,892.28125,35.25,3198.6761115,0.01,0.03,18.088187095000002,0.0,Nov,1,1,4,3,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Nov,1,1,4,2,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Nov,2,2,2,1,0,0,False
4.050000000000001,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Nov,1,1,2,2,1,1,False
1.35,169.9375,1.2,127.46875,105.75,3198.6761115,0.01,0.03,18.088187095000002,0.0,Nov,2,2,1,2,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Nov,1,1,2,8,1,1,True
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Nov,2,2,3,2,0,0,False
6.750000000000001,169.9375,6.0,127.46875,35.25,3198.6761115,0.01,0.03,18.088187095000002,0.0,Dec,2,2,1,2,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Nov,2,2,1,2,0,1,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.03,18.088187095000002,0.0,Dec,2,2,1,8,1,0,False
4.050000000000001,169.9375,6.0,127.46875,35.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Dec,3,2,8,10,0,1,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.05,18.088187095000002,0.0,Dec,1,1,1,2,0,0,False
6.750000000000001,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.01,54.264561285000006,0.0,Dec,3,2,5,2,0,0,False
4.050000000000001,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Dec,2,2,7,2,0,0,False
4.050000000000001,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.03,18.088187095000002,0.0,Dec,1,1,1,10,0,1,False
9.450000000000001,169.9375,1.2,127.46875,105.75,3198.6761115,0.01,0.01,18.088187095000002,0.0,Nov,3,2,1,13,0,0,True
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.09,18.088187095000002,0.0,Dec,2,2,7,13,0,0,False
6.750000000000001,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Nov,1,2,3,2,1,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.05,18.088187095000002,0.0,Nov,2,2,1,2,1,1,True
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Dec,8,2,9,2,1,1,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.05,18.088187095000002,0.0,Nov,3,2,3,2,0,1,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.03,18.088187095000002,0.0,Dec,1,1,1,2,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.03,18.088187095000002,0.0,Nov,2,4,4,2,1,1,False
4.050000000000001,1869.3125,1.2,127.46875,35.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Dec,2,2,4,2,1,1,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Nov,2,4,1,3,0,0,False
1.35,169.9375,1.2,127.46875,105.75,3198.6761115,0.01,0.01,18.088187095000002,0.0,Nov,2,2,1,2,0,0,True
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.03,18.088187095000002,0.0,Dec,2,2,1,11,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.09,0.13,18.088187095000002,0.0,Nov,1,1,1,2,0,0,False
4.050000000000001,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.01,54.264561285000006,0.0,Nov,2,2,8,3,0,0,True
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.05,18.088187095000002,0.0,Dec,1,1,8,10,0,0,False
4.050000000000001,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Nov,2,2,3,2,0,0,False
6.750000000000001,169.9375,1.2,127.46875,35.25,3198.6761115,0.03,0.05,18.088187095000002,0.0,Nov,1,8,3,11,0,0,True
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.07,0.13,18.088187095000002,0.0,Nov,1,1,2,1,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Nov,1,1,1,2,1,1,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.19,0.19,18.088187095000002,0.0,Nov,1,1,9,1,0,0,False
12.15,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Dec,3,2,1,13,0,0,False
1.35,169.9375,1.2,127.46875,105.75,3198.6761115,0.01,0.01,18.088187095000002,0.0,Nov,2,2,1,1,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Nov,3,2,1,13,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Nov,2,2,9,2,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.03,18.088187095000002,0.0,Dec,4,2,1,2,1,1,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.09,18.088187095000002,0.0,Dec,2,2,1,2,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Dec,1,1,3,3,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.03,18.088187095000002,0.0,Dec,3,2,6,2,1,1,False
6.750000000000001,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.03,18.088187095000002,0.0,Nov,2,2,1,11,0,1,False
6.750000000000001,169.9375,1.2,127.46875,105.75,3198.6761115,0.01,0.01,18.088187095000002,0.0,Nov,3,2,1,10,0,0,True
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.03,18.088187095000002,0.0,Dec,4,1,7,1,0,1,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.03,54.264561285000006,0.0,Dec,1,1,2,8,1,1,True
1.35,169.9375,1.2,127.46875,105.75,3198.6761115,0.01,0.01,54.264561285000006,0.0,Nov,2,2,1,2,1,0,True
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.07,0.13,18.088187095000002,0.0,Dec,2,4,7,3,0,0,False
6.750000000000001,169.9375,6.0,127.46875,176.25,9596.028334499999,0.01,0.03,18.088187095000002,0.0,Nov,2,2,3,2,0,1,False
6.750000000000001,169.9375,8.399999999999999,382.40625,105.75,3198.6761115,0.01,0.01,18.088187095000002,0.0,Dec,3,2,1,2,0,1,True
6.750000000000001,509.8125,1.2,382.40625,105.75,3198.6761115,0.01,0.01,18.088187095000002,0.0,Dec,3,2,1,2,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Dec,2,2,3,1,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.03,0.03,18.088187095000002,0.0,Nov,3,2,2,1,0,0,True
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.03,18.088187095000002,0.0,Nov,2,2,7,8,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.19,0.19,18.088187095000002,0.0,Nov,8,2,9,3,2,0,False
4.050000000000001,849.6875,1.2,127.46875,35.25,3198.6761115,0.01,0.03,18.088187095000002,0.0,Nov,2,2,3,6,0,1,True
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Nov,2,2,3,2,0,1,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.05,0.05,18.088187095000002,0.0,Dec,3,2,5,3,0,1,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.01,54.264561285000006,0.0,Dec,2,4,1,2,1,0,True
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.03,18.088187095000002,0.0,Dec,1,1,1,2,1,1,True
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.05,18.088187095000002,0.0,Dec,3,2,5,2,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Nov,3,2,1,20,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.05,18.088187095000002,0.0,Nov,1,1,3,8,1,1,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.03,18.088187095000002,0.0,Dec,3,2,2,2,1,0,False
14.850000000000001,169.9375,1.2,637.34375,105.75,9596.028334499999,0.01,0.03,18.088187095000002,0.0,Dec,2,6,7,1,0,0,False
6.750000000000001,509.8125,3.5999999999999996,382.40625,176.25,9596.028334499999,0.01,0.01,18.088187095000002,0.0,Nov,2,4,1,2,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.03,0.05,18.088187095000002,0.0,Dec,1,1,1,2,0,0,False
6.750000000000001,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.01,54.264561285000006,0.0,Dec,2,2,3,2,0,1,True
4.050000000000001,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Nov,1,1,1,2,1,1,False
12.15,169.9375,8.399999999999999,382.40625,317.25,9596.028334499999,0.01,0.03,18.088187095000002,0.0,Nov,3,2,1,3,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.03,0.03,18.088187095000002,0.0,Nov,3,2,3,11,0,1,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.19,0.19,18.088187095000002,0.0,Dec,1,1,4,1,0,0,False
1.35,169.9375,10.8,637.34375,35.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Dec,1,1,2,2,0,0,False
6.750000000000001,509.8125,1.2,127.46875,35.25,3198.6761115,0.01,0.03,18.088187095000002,0.0,Nov,1,1,1,2,0,0,False
1.35,169.9375,1.2,127.46875,176.25,3198.6761115,0.01,0.01,90.440935475,0.0,Nov,2,2,1,8,1,0,True
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.19,0.19,18.088187095000002,0.0,Nov,1,1,1,1,0,0,False
4.050000000000001,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.03,18.088187095000002,0.0,Dec,3,2,6,3,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Nov,2,2,9,2,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.19,0.19,18.088187095000002,0.0,Nov,3,2,7,13,0,0,False
4.050000000000001,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Dec,2,4,1,3,0,0,False
17.550000000000004,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.03,18.088187095000002,0.0,Nov,1,1,3,10,0,0,True
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.03,18.088187095000002,0.0,Nov,2,2,7,2,0,0,False
4.050000000000001,169.9375,1.2,127.46875,35.25,3198.6761115,0.03,0.03,18.088187095000002,0.0,Nov,2,2,9,1,0,0,False
4.050000000000001,169.9375,1.2,127.46875,105.75,3198.6761115,0.01,0.01,18.088187095000002,0.0,Nov,2,2,9,10,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Nov,2,10,7,2,1,0,False
4.050000000000001,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.03,18.088187095000002,0.0,Nov,2,2,1,3,0,1,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.03,18.088187095000002,0.0,Nov,3,2,4,2,0,0,False
12.15,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.01,162.793683855,0.0,Nov,2,2,4,10,0,1,True
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.05,18.088187095000002,0.0,Nov,4,1,9,3,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.05,0.07,18.088187095000002,0.0,Dec,3,2,9,1,0,0,False
4.050000000000001,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.03,18.088187095000002,0.0,Nov,3,2,1,3,0,1,False
9.450000000000001,1529.4375,1.2,127.46875,35.25,3198.6761115,0.01,0.03,18.088187095000002,0.0,Nov,2,2,1,2,0,1,False
6.750000000000001,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Dec,3,2,3,11,1,0,False
12.15,509.8125,1.2,127.46875,35.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Dec,3,2,1,1,0,1,True
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Nov,3,2,1,6,1,1,False
